f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
56,127,86,71,94,0,0,0,46,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0
200,78,76,71,94,0,27,146,31,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,116,77,72,94,0,0,62,0,0,42,26,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,155,76,71,94,0,1,2,0,0,24,37,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,5,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,79,76,82,94,62,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,2,0,0,0,1
177,80,77,71,94,10,89,0,0,67,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,73,94,5,49,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64,99,76,71,94,0,0,11,19,0,10,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,71,94,0,0,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,96,76,71,94,0,2,1,2,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,98,76,71,94,18,28,37,25,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,97,145,71,94,3,0,0,0,2,47,14,0,0,0,0,8,49,0,0,0,0,0,0,0,0,0
61,79,82,71,94,0,1,50,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1
116,77,76,71,94,50,12,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,83,75,94,0,37,15,16,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1
66,87,76,71,94,0,46,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,97,79,94,94,0,0,0,3,0,39,22,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1
71,77,87,120,94,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0
52,92,76,71,94,8,3,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,97,78,73,94,0,0,0,17,32,40,21,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
78,98,76,71,94,0,0,0,0,42,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,77,76,71,94,0,7,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,85,77,71,94,0,1,17,63,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1
109,101,76,71,94,56,8,1,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,72,95,0,1,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
130,77,76,71,94,0,0,81,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,31,31,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,115,76,71,94,0,0,0,1,1,40,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,1,34,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,118,77,74,94,0,0,79,0,0,0,0,9,35,0,0,0,0,0,0,2,0,0,0,0,0,1
35,107,76,71,94,0,2,0,0,0,0,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,146,76,75,102,46,0,2,7,0,0,0,20,56,0,0,0,0,0,0,0,0,0,4,3,0,0
74,115,83,71,94,25,39,1,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,0,1
15,117,80,100,128,0,0,0,0,2,0,0,0,31,13,0,0,0,0,0,0,0,3,34,0,0,0
38,113,76,71,94,0,2,1,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,99,109,94,0,0,0,1,2,0,0,0,0,2,7,0,0,0,17,23,0,0,0,0,0,0
76,77,76,71,94,2,0,1,37,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,126,114,71,94,0,0,0,0,0,0,0,0,1,51,16,12,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,19,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,89,76,71,94,0,0,0,0,59,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,82,76,71,94,0,31,31,46,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,86,76,71,94,0,0,37,10,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,78,71,94,0,0,0,47,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,77,97,74,94,0,9,39,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,1
48,103,76,71,94,0,0,1,2,0,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
74,92,104,98,94,2,1,0,0,16,62,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,1
187,84,76,71,94,0,79,14,32,56,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
35,77,76,71,94,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,87,76,71,94,1,27,23,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,83,76,74,94,1,1,0,0,49,13,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
74,150,76,71,94,0,0,0,0,0,40,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,100,76,71,94,42,5,0,2,0,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,86,76,71,94,32,14,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,76,71,107,2,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
56,77,117,182,94,0,0,0,41,5,0,0,0,0,0,0,0,0,11,30,37,30,0,0,0,0,0
59,77,77,79,94,2,1,9,37,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1
49,92,76,71,94,0,0,5,4,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,79,77,96,94,0,0,10,37,0,3,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1
76,100,76,71,94,37,9,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,81,103,141,95,0,0,0,0,30,17,1,0,0,0,0,0,0,0,17,52,0,0,0,1,0,0
65,77,76,71,94,0,0,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,76,82,94,0,0,49,32,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1
123,77,76,71,94,0,12,57,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,75,97,6,56,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
20,77,76,87,143,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0
61,77,76,71,94,18,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,83,76,71,94,0,0,0,43,19,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,96,81,77,94,0,0,0,1,2,76,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
99,93,77,71,94,0,0,0,25,37,27,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79,83,79,84,147,0,44,19,1,6,0,1,0,0,8,0,0,0,0,0,0,0,0,0,34,2,0
43,98,76,71,94,2,0,4,2,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,78,163,74,94,0,1,3,3,0,0,0,1,0,0,0,0,63,8,0,0,0,0,0,0,0,0
119,77,76,71,94,0,5,41,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,115,76,119,107,0,0,0,5,4,0,0,19,25,0,0,0,0,0,0,0,13,26,1,0,0,0
77,95,76,71,94,0,2,1,0,16,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,104,86,71,94,1,64,0,0,0,0,22,23,0,0,0,1,7,0,0,0,0,0,0,0,0,1
68,141,76,71,94,0,2,1,0,16,46,0,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,71,94,0,2,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,119,76,71,94,0,0,0,3,0,53,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,118,76,71,94,0,0,2,18,63,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
92,77,78,81,94,2,1,24,56,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1
78,77,76,71,94,1,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,77,76,71,94,0,5,60,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,109,76,71,94,0,1,2,4,5,44,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,99,76,71,94,0,6,14,2,17,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,115,101,71,94,0,0,0,0,77,1,0,0,0,37,21,0,0,0,0,0,0,0,0,0,0,0
76,77,76,72,94,3,2,0,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
76,77,76,71,94,0,0,0,58,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,78,78,71,94,0,32,33,62,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
74,77,76,72,94,0,0,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,77,76,75,103,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1
92,85,122,71,94,1,2,0,0,77,3,5,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0
89,87,76,71,94,0,62,0,4,5,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,106,76,71,94,46,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,79,77,71,94,0,0,0,32,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
79,78,79,72,94,0,0,26,39,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
77,77,76,71,94,19,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,77,79,73,94,0,0,0,54,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1
67,80,78,71,94,0,4,47,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
124,77,76,71,94,0,0,13,62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,133,79,71,94,0,0,28,18,1,2,18,63,0,0,1,2,0,0,0,0,0,0,0,0,0,0
71,77,76,94,134,0,0,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0
97,111,77,72,94,0,0,0,32,15,14,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,77,76,76,98,0,46,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
61,79,76,71,94,42,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,86,76,71,94,0,0,5,4,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,126,125,71,94,0,0,0,0,18,52,37,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0
74,82,76,71,94,37,9,0,1,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,78,76,72,100,0,0,3,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15,151,89,73,96,0,0,0,0,0,0,0,7,39,42,0,0,0,0,0,0,0,0,2,0,0,0
67,77,76,71,94,0,19,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,85,80,93,94,0,0,28,18,10,36,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,1
74,77,79,166,94,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0,0,0,0,0
69,78,76,71,94,5,3,0,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,80,74,94,1,1,44,19,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
85,77,77,71,94,1,1,1,23,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64,81,123,71,94,0,11,43,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0
102,77,76,71,94,46,0,2,37,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,32,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,93,76,73,102,1,2,0,0,1,60,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
145,77,76,71,94,6,56,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,77,79,74,94,16,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
117,79,76,71,94,25,37,9,37,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,118,76,71,94,0,0,0,0,22,52,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,86,76,71,94,0,3,2,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,83,104,108,94,0,0,3,2,0,0,0,0,6,1,0,0,0,0,42,5,0,0,0,0,0,0
74,77,76,71,94,0,0,56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,77,76,71,94,0,12,72,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,0,63,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,82,76,71,94,3,2,0,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,92,77,72,94,0,0,9,37,0,40,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66,85,76,71,94,2,1,0,0,35,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,125,84,71,94,0,2,0,0,45,18,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0
114,77,110,92,94,0,0,44,42,23,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0
48,87,76,107,120,0,0,0,0,5,42,1,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0
69,79,76,71,94,38,16,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,76,72,100,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
132,77,76,71,94,0,56,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,112,86,71,94,0,0,0,7,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0
64,78,85,71,94,11,43,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1
147,77,76,71,94,50,12,0,63,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,78,98,71,94,0,19,44,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,1
58,79,76,71,94,2,0,5,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
140,77,76,71,94,0,79,9,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,122,95,71,94,0,0,0,0,35,11,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0
79,78,76,71,94,0,1,33,31,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,144,106,71,94,0,0,0,47,31,17,28,0,0,54,20,0,0,0,0,0,0,0,0,0,0,0
38,102,77,77,94,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
102,77,76,71,95,2,47,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,77,76,71,94,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,77,76,71,94,0,64,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,76,108,120,4,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,1,0,0
74,77,78,86,107,1,1,37,25,0,0,0,0,0,0,0,2,0,0,0,0,0,6,11,0,0,0
74,125,96,71,94,0,0,2,51,12,0,0,0,15,44,0,5,1,0,0,0,0,0,0,0,0,0
13,99,105,73,94,0,0,0,0,0,0,0,0,0,7,36,0,0,4,1,0,0,0,0,0,0,0
66,78,76,71,94,5,49,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,79,80,71,94,0,0,0,46,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
88,77,76,71,94,0,0,2,1,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,93,76,91,138,0,0,2,1,0,57,5,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0
100,77,76,71,94,0,15,32,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,132,76,71,94,0,0,0,0,10,68,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,80,77,74,94,0,1,15,32,30,15,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
17,160,113,71,94,0,0,0,0,0,0,0,15,29,31,43,0,0,0,0,0,0,0,0,0,0,0
22,114,102,74,94,0,0,0,4,5,0,0,0,0,37,21,0,0,0,0,2,0,0,0,0,0,0
47,104,76,71,94,0,0,0,2,1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,77,141,99,94,0,0,5,0,0,0,0,0,0,0,0,0,0,65,5,0,0,0,0,0,0,0
72,77,76,72,97,0,7,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
165,77,76,71,94,0,50,74,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,98,76,71,94,0,0,0,37,9,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,77,114,128,94,0,5,1,23,23,0,0,0,0,0,0,0,0,0,50,18,0,0,0,0,0,0
67,99,76,71,94,0,0,0,2,1,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,0,34,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,120,76,71,94,0,0,2,0,60,2,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,77,76,74,94,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
73,80,77,71,94,0,0,31,31,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
78,131,76,71,94,0,3,0,0,0,26,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,78,76,71,94,19,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,112,76,71,94,0,0,14,32,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0
18,90,131,71,94,0,1,2,0,2,1,0,0,0,0,0,53,4,0,0,0,0,0,0,0,0,0
75,77,76,71,94,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,3,25,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,77,76,71,94,0,0,38,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,2,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,81,77,71,95,42,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
130,77,76,71,94,0,56,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,77,76,74,100,0,0,0,34,106,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
37,148,76,71,94,0,0,0,0,0,4,36,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0
44,96,76,71,94,1,1,2,3,1,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,2,0,44,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,76,71,94,0,0,23,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,95,79,71,94,0,17,64,0,0,0,0,0,14,5,0,0,0,1,0,0,0,0,0,0,0,1
116,134,76,71,94,5,42,0,5,41,0,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0
59,154,90,77,94,0,0,0,0,11,50,0,0,36,39,0,0,0,0,0,4,1,0,0,0,0,0
58,77,78,75,94,0,0,0,37,9,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
60,78,76,71,94,0,3,2,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,83,86,131,94,0,0,3,0,37,25,0,0,0,0,0,0,0,0,1,28,19,0,0,0,0,0
92,84,78,73,94,0,0,37,9,17,29,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
92,99,76,74,100,0,0,25,37,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
53,82,76,71,94,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,81,76,71,94,0,1,1,3,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,79,76,71,94,0,29,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,79,76,71,94,0,0,20,34,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,77,76,71,94,73,8,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,77,76,71,94,0,46,0,8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,81,76,71,94,6,56,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,87,76,71,94,63,18,0,0,47,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,96,123,71,94,0,0,28,18,0,0,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0,0
75,98,76,71,94,0,0,0,3,13,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,80,187,81,94,1,1,0,2,1,0,0,0,0,0,0,14,59,25,0,0,0,1,0,0,0,0
42,106,78,80,94,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
25,94,78,72,95,0,0,3,2,0,0,10,10,3,4,0,0,0,0,0,0,0,0,0,1,0,1
38,98,76,71,94,0,0,0,1,1,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,105,112,71,94,0,19,44,3,1,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0
71,81,82,71,94,0,0,0,25,37,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1
39,104,114,87,94,0,2,1,0,0,0,48,4,0,0,0,0,0,38,3,0,0,0,0,0,0,0
71,77,95,160,94,6,56,0,0,0,0,0,0,0,0,0,0,0,0,3,53,20,0,0,0,0,0
64,87,76,71,94,1,2,0,0,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,77,76,73,101,3,3,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
76,80,76,71,94,0,0,31,31,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,78,76,71,94,52,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,92,76,71,94,0,0,18,28,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,77,76,71,94,50,12,0,7,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,101,76,71,94,1,11,38,2,0,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,130,83,71,94,28,18,0,0,0,1,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0
77,77,77,71,94,5,33,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
103,78,76,71,94,18,46,28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,104,77,71,94,4,5,16,63,0,45,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,80,76,71,94,0,1,2,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,120,76,71,94,37,9,37,25,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
42,95,76,71,94,0,0,2,0,0,21,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,98,76,71,94,0,2,25,37,0,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,77,76,71,94,0,5,14,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,93,76,71,94,0,28,18,0,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,77,76,71,94,5,42,42,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,71,94,0,19,44,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,77,76,71,94,25,81,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,79,78,81,94,0,0,0,37,9,2,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,1
184,84,76,71,94,1,2,71,20,66,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,74,95,0,0,37,26,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
16,119,96,71,94,0,0,0,3,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0
52,99,150,88,94,0,0,0,2,0,32,29,0,0,0,0,0,24,47,0,0,0,0,0,0,0,0
52,127,76,71,94,2,1,0,0,0,32,14,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0
69,121,80,71,94,0,0,0,0,48,17,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,71,94,0,0,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,77,76,71,94,0,6,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,79,71,94,23,23,0,19,43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
91,77,77,75,102,0,0,0,27,56,0,0,0,0,0,1,0,0,0,0,1,2,0,0,3,2,1
50,94,76,71,94,0,1,1,9,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,132,83,71,94,0,0,0,3,8,72,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
101,93,136,71,94,0,0,14,7,49,31,0,0,0,0,0,35,21,0,0,0,0,0,0,0,0,0
56,77,80,73,94,0,18,28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
101,77,76,71,94,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,121,82,94,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,7,1,0,0,0,0
36,102,76,71,94,1,2,0,1,1,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,160,91,73,95,0,3,0,0,1,1,0,27,29,47,0,0,0,0,0,0,0,1,1,0,0,0
75,77,76,71,94,6,56,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
