lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
1197.0,37.0,1,0,139.0,258.0,357.0,99.0,558.9387,203.0548,609.6425,50.589,42.9214,357.0,178.5,0.0,0,0.0,0.0108,0.1803,0.0442,7,1,0
9385.0,291.0,0,1,139.0,179.0,179.0,139.0,220.096,243.8955,189.2142,33.5932,26.2774,179.0,179.0,0.0,0,0.0,0.2122,0.2497,0.028,2,3,1
9246.0,289.0,1,1,139.0,199.0,199.0,139.0,567.5731,73.6359,711.18,147.6906,126.935,199.0,199.0,9382.0,1,399.0,0.3817,0.3152,0.0096,10,1,1
215.0,6.0,0,1,259.0,159.0,159.0,258.0,487.0503,119.5094,381.0328,101.1496,84.1576,159.0,159.0,258.0,0,0.0,0.059,0.126,0.0214,5,5,0
9734.0,300.0,1,0,0.0,199.0,199.0,139.0,0.0,364.1473,0.0,49.3964,46.4247,199.0,199.0,0.0,0,0.0,0.018,0.079,0.0622,4,3,1
10574.0,324.0,0,1,179.0,99.0,99.0,139.0,198.2839,195.686,127.0039,82.0061,74.027,99.0,99.0,0.0,0,0.0,0.0107,0.1202,0.0172,4,2,0
3848.0,123.0,1,0,100.0,159.0,159.0,298.0,318.624,81.6104,415.7812,104.2605,107.2905,159.0,159.0,0.0,0,0.0,0.1793,0.2558,0.0352,8,1,1
3895.0,125.0,1,1,119.0,80.0,80.0,139.0,148.1022,208.0601,219.1734,65.6601,73.0616,219.0,109.5,0.0,0,299.0,0.2798,0.2953,0.0343,2,1,1
2860.0,87.0,1,0,20.0,179.0,179.0,140.0,1123.4996,167.0397,149.4824,988.7498,48.7571,399.0,399.0,0.0,1,399.0,1.5777,1.7037,0.0512,1,2,0
6363.0,188.0,1,0,99.0,179.0,179.0,278.0,98.971,73.9814,165.7377,70.0,56.0022,179.0,179.0,0.0,1,179.0,0.0805,0.236,0.0427,1,1,1
10907.0,336.0,1,0,100.0,99.0,99.0,139.0,146.6024,320.8415,154.0811,16.2788,24.0052,99.0,99.0,0.0,0,0.0,-0.06,0.1465,0.0084,5,5,0
4475.0,138.0,1,0,139.0,239.0,239.0,258.0,219.9892,462.1558,258.3118,42.9913,38.461,239.0,239.0,0.0,0,0.0,0.1287,0.2712,0.0296,3,1,1
5403.0,163.0,1,0,159.0,159.0,159.0,239.0,140.1749,806.3723,101.2423,43.5718,46.7039,159.0,159.0,0.0,0,0.0,0.1392,0.1102,0.0173,2,9,1
6215.0,183.0,0,1,119.0,219.0,318.0,179.0,278.0112,469.5905,293.0154,13.2853,66.0303,318.0,159.0,0.0,0,0.0,-0.0174,0.0356,0.0305,4,4,1
3411.0,104.0,1,0,239.0,238.0,238.0,159.0,76.8798,84.925,100.7224,54.0833,59.2663,238.0,238.0,0.0,0,834.0,0.1023,0.3893,0.0525,4,1,0
2500.0,78.0,1,1,179.0,199.0,199.0,219.0,124.6004,260.0562,190.3733,69.7316,98.2344,199.0,199.0,17872.0,0,4343.0,-0.7975,0.2085,0.005,5,1,0
2055.0,65.0,1,1,338.0,139.0,139.0,99.0,134.0196,240.0271,199.2034,74.0355,74.8482,139.0,139.0,3597.0,1,139.0,-0.0551,0.8089,0.0169,5,1,1
3641.0,113.0,1,1,159.0,219.0,219.0,238.0,78.667,162.5831,79.6241,15.5081,19.2419,219.0,219.0,854.0,0,0.0,0.09,0.164,0.063,5,2,1
163.0,5.0,1,0,99.0,119.0,119.0,199.0,125.077,293.3343,15.0,107.0012,101.8982,119.0,119.0,0.0,0,0.0,0.1855,0.17,0.0106,10,5,0
8661.0,275.0,0,1,179.0,80.0,80.0,80.0,270.4445,258.56,294.0612,21.225,3.5355,80.0,80.0,0.0,0,0.0,0.1053,0.1133,0.0108,3,4,0
7696.0,237.0,1,0,179.0,99.0,99.0,199.0,285.0425,186.7492,391.3375,104.2713,103.8087,99.0,99.0,0.0,0,0.0,0.2241,0.4061,0.0508,3,1,1
5224.0,158.0,1,0,239.0,278.0,278.0,258.0,283.7781,157.2895,209.7737,79.5629,86.6386,278.0,278.0,258.0,0,0.0,0.1468,0.1468,0.0494,1,3,1
1971.0,61.0,1,0,139.0,139.0,139.0,179.0,194.3515,148.1595,247.3156,65.0308,78.4618,239.0,239.0,0.0,1,377.0,0.0659,0.1289,0.0192,4,1,0
2051.0,65.0,1,1,119.0,159.0,159.0,119.0,116.9027,46.2709,118.1905,78.1313,61.2066,199.0,199.0,616.0,0,0.0,0.1194,0.0499,0.0242,7,1,1
7802.0,240.0,1,0,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0,0.0,0.0416,0.1201,0.0076,10,5,1
2487.0,78.0,1,0,279.0,259.0,478.0,179.0,495.9859,95.3795,487.9549,47.0956,238.0005,478.0,239.0,0.0,1,0.0,0.3635,0.3635,0.012,2,2,1
7262.0,222.0,1,1,179.0,119.0,238.0,199.0,165.4093,157.596,211.7286,52.7091,51.9062,159.0,159.0,0.0,0,159.0,0.0568,0.0928,0.0201,8,1,0
1925.0,61.0,1,1,0.0,159.0,159.0,139.0,81.0062,108.5564,30.4138,52.9741,73.1317,160.0,80.0,736.0,0,419.0,0.1029,0.1029,0.0129,4,4,0
4095.0,132.0,1,0,139.0,119.0,119.0,179.0,137.6635,114.4749,68.4105,81.5751,89.3784,119.0,119.0,0.0,0,0.0,0.0265,0.1665,0.0141,4,2,0
2330.0,74.0,0,1,239.0,219.0,219.0,259.0,77.4758,203.0794,61.2209,59.0529,36.0069,219.0,219.0,1494.0,0,0.0,0.5532,0.5577,0.0186,2,4,1
10350.0,316.0,1,0,0.0,159.0,298.0,179.0,0.0,213.0376,0.0,116.3035,84.5237,298.0,149.0,0.0,0,0.0,0.4203,0.3523,0.0553,1,1,1
8258.0,257.0,1,1,179.0,139.0,139.0,179.0,152.7416,107.0852,186.3008,57.4674,55.509,139.0,139.0,0.0,1,278.0,0.4109,0.3964,0.0333,2,1,1
817.0,24.0,1,0,139.0,179.0,179.0,80.0,93.0054,268.6471,127.2831,74.7412,78.4251,179.0,179.0,0.0,0,0.0,0.1796,0.1296,0.0198,10,1,1
10917.0,336.0,1,0,179.0,99.0,99.0,259.0,164.0526,166.503,87.0919,79.3788,66.8973,99.0,99.0,0.0,0,0.0,0.0865,0.283,0.0084,8,2,0
6119.0,180.0,1,0,139.0,99.0,298.0,80.0,214.5839,228.6941,144.8378,67.5074,73.5153,99.0,99.0,179.0,0,99.0,0.2576,0.3966,0.0096,8,3,1
9282.0,289.0,0,0,179.0,179.0,179.0,80.0,208.9049,430.0291,152.1611,57.1358,53.6027,179.0,179.0,0.0,1,358.0,0.2092,0.1557,0.0086,5,6,1
1571.0,47.0,1,0,100.0,258.0,258.0,119.0,515.369,78.5828,532.3101,19.6596,29.7069,258.0,258.0,0.0,0,0.0,0.0716,0.2206,0.0319,8,1,1
3180.0,97.0,0,0,219.0,20.0,20.0,199.0,169.4993,179.1382,88.2383,97.2137,78.1857,219.0,219.0,577.0,1,697.0,0.1026,1.7931,0.0423,2,2,0
7986.0,248.0,1,0,139.0,119.0,119.0,219.0,238.0137,818.4737,175.1028,58.2409,48.2312,119.0,119.0,0.0,0,0.0,0.3053,0.3283,0.0163,9,8,1
9804.0,302.0,1,0,219.0,100.0,100.0,139.0,234.8154,120.3755,373.5144,142.571,152.0008,100.0,100.0,0.0,0,0.0,0.122,0.258,0.0202,4,1,0
8920.0,281.0,1,0,80.0,80.0,160.0,179.0,347.013,377.0003,171.4176,172.5493,151.0174,160.0,80.0,0.0,0,0.0,-0.0003,0.1982,0.019,5,2,1
312.0,9.0,0,1,258.0,119.0,218.0,278.0,129.0475,400.0028,298.0822,156.0417,148.6371,218.0,109.0,2226.0,0,654.0,0.0719,0.1059,0.028,7,3,1
10162.0,310.0,0,1,139.0,99.0,99.0,99.0,96.6566,453.7744,40.6079,52.5024,58.9619,99.0,99.0,0.0,1,99.0,0.2192,0.4172,0.0127,2,2,0
6175.0,182.0,1,0,119.0,139.0,139.0,219.0,74.8415,130.0779,54.9181,26.4008,40.0406,199.0,199.0,418.0,0,537.0,0.0231,0.0526,0.0247,2,2,0
2402.0,76.0,1,0,0.0,259.0,458.0,219.0,0.0,121.1466,0.0,113.2254,174.2871,458.0,229.0,0.0,0,0.0,0.4057,0.4662,0.0512,1,1,1
2180.0,70.0,0,1,219.0,119.0,119.0,219.0,94.0479,584.2418,89.0505,44.2069,45.6098,119.0,119.0,0.0,0,0.0,0.0184,-0.0316,0.0097,5,5,0
7523.0,229.0,1,1,119.0,179.0,179.0,278.0,69.6509,516.1095,138.1955,75.0417,73.0068,159.0,159.0,397.0,0,0.0,0.0672,0.3627,0.0229,5,1,1
7047.0,214.0,1,0,119.0,159.0,159.0,278.0,114.4246,288.1189,43.4166,76.9025,87.9119,159.0,159.0,0.0,0,0.0,-0.0312,0.1698,0.05,1,4,0
5714.0,169.0,0,1,238.0,139.0,238.0,80.0,103.2049,170.793,43.0116,71.007,28.7793,238.0,119.0,0.0,1,159.0,0.0845,0.0545,0.0299,4,4,0
6024.0,178.0,1,0,139.0,99.0,179.0,100.0,343.6313,188.0219,361.6213,27.9732,24.0208,179.0,89.5,0.0,0,0.0,0.1281,0.3536,0.0133,8,5,1
10494.0,321.0,1,1,99.0,258.0,258.0,80.0,307.6544,110.7892,367.0422,58.6622,67.6849,258.0,258.0,5448.0,0,139.0,0.1277,0.2812,0.0257,3,2,1
5.0,1.0,1,0,159.0,139.0,139.0,239.0,185.0007,221.6269,84.214,101.5788,92.6634,139.0,139.0,0.0,0,0.0,0.039,0.183,0.0182,1,6,1
4224.0,134.0,0,1,219.0,159.0,438.0,199.0,527.5287,77.1524,585.0214,54.5573,128.501,397.0,198.5,0.0,1,835.0,0.0135,0.029,0.0205,3,1,0
5338.0,161.0,1,0,139.0,298.0,298.0,159.0,764.3173,93.3876,807.6788,47.9505,42.547,298.0,298.0,159.0,0,0.0,0.1572,0.1357,0.0359,3,2,0
4678.0,144.0,1,0,219.0,139.0,139.0,159.0,211.0024,136.1947,194.0103,8.86,19.4165,139.0,139.0,0.0,0,0.0,0.0512,0.1437,0.0152,7,4,0
368.0,11.0,0,1,99.0,159.0,159.0,179.0,171.2381,288.5212,195.4942,24.1299,33.6786,159.0,159.0,1273.0,0,1193.0,0.0949,0.0089,0.0146,4,2,1
3207.0,98.0,1,1,179.0,458.0,458.0,518.0,194.1604,144.3468,77.8332,99.1022,83.8824,219.0,219.0,2728.0,0,219.0,0.3036,-0.3204,0.0154,2,3,1
3083.0,93.0,1,0,179.0,159.0,159.0,379.0,224.5089,113.1106,222.036,6.7082,20.1804,239.0,239.0,379.0,0,478.0,0.1941,2.9916,0.0181,6,2,0
9069.0,285.0,1,0,99.0,179.0,179.0,238.0,251.6987,228.1283,222.0,32.596,29.5677,179.0,179.0,0.0,0,0.0,0.2327,0.3802,0.0302,4,3,1
3587.0,111.0,0,1,239.0,219.0,219.0,497.0,774.717,963.9922,668.618,110.0023,116.1992,219.0,219.0,0.0,0,0.0,0.195,0.374,0.0353,10,6,0
10527.0,321.0,0,1,119.0,119.0,119.0,80.0,91.1071,146.154,97.509,50.2021,34.821,119.0,119.0,578.0,0,119.0,-0.0343,-0.0083,0.0119,1,3,0
10886.0,336.0,1,0,99.0,139.0,139.0,179.0,148.0076,465.758,106.3015,37.1214,37.2592,139.0,139.0,1551.0,0,0.0,0.127,0.1315,0.0119,1,7,0
6389.0,189.0,1,0,139.0,80.0,379.0,80.0,411.5368,164.6003,437.7785,29.9666,116.5097,379.0,126.3333,0.0,0,0.0,0.075,0.1765,0.0686,2,1,1
6622.0,197.0,1,0,99.0,139.0,139.0,99.0,200.8015,292.1823,135.4289,68.4635,73.6156,139.0,139.0,0.0,0,139.0,0.0205,0.1191,0.0261,6,2,0
2551.0,78.0,1,1,199.0,279.0,279.0,199.0,253.9734,329.928,249.97,14.5774,63.7828,498.0,498.0,11655.0,1,4861.0,0.7065,0.7725,0.0126,6,2,0
7839.0,241.0,1,0,80.0,80.0,80.0,119.0,220.0119,457.8398,157.0127,66.5451,82.1523,80.0,80.0,0.0,0,0.0,0.3498,0.2903,0.0376,2,2,0
10193.0,310.0,0,1,179.0,159.0,159.0,80.0,124.6966,632.2992,73.5459,70.4716,71.4318,159.0,159.0,0.0,0,159.0,0.1912,0.3622,0.0205,8,7,1
71.0,2.0,1,0,139.0,139.0,139.0,219.0,267.9151,228.6974,187.8643,78.7544,67.9724,139.0,139.0,0.0,0,0.0,0.0765,0.0765,0.013,10,3,1
10316.0,315.0,0,1,99.0,219.0,219.0,119.0,136.5586,83.9598,51.3517,83.0015,80.9475,219.0,219.0,0.0,0,0.0,0.2533,0.2023,0.0292,2,3,1
10548.0,321.0,1,1,199.0,99.0,99.0,199.0,226.4404,98.1033,276.0163,41.7163,34.5579,99.0,99.0,0.0,1,198.0,0.1612,0.1612,0.0099,10,1,1
8631.0,274.0,1,0,159.0,119.0,119.0,99.0,305.3543,212.9607,362.927,65.3644,59.6091,119.0,119.0,0.0,0,0.0,0.1748,0.1063,0.0258,4,2,1
6744.0,202.0,1,0,99.0,199.0,199.0,99.0,173.9799,118.1059,200.0,36.4177,46.4866,199.0,199.0,0.0,0,0.0,0.0854,0.6429,0.063,8,1,0
548.0,17.0,1,0,417.0,99.0,99.0,119.0,131.0467,424.5027,116.297,32.5346,27.0601,99.0,99.0,0.0,0,0.0,0.2083,0.0128,0.0214,8,2,0
6281.0,185.0,1,0,100.0,179.0,179.0,219.0,128.7643,131.0467,90.4434,61.5549,62.2113,179.0,179.0,0.0,1,0.0,-0.0095,0.404,0.0265,4,4,0
2905.0,88.0,1,0,199.0,259.0,399.0,279.0,114.0932,573.1043,47.7598,74.6073,257.3582,399.0,199.5,0.0,0,0.0,0.0692,1.5762,0.062,4,3,1
4119.0,132.0,1,1,219.0,199.0,199.0,239.0,183.5824,188.8207,180.0111,6.9462,9.5525,199.0,199.0,0.0,0,338.0,0.3985,0.4465,0.0235,10,4,0
1955.0,61.0,1,0,179.0,219.0,219.0,179.0,221.0481,177.7301,133.3754,84.2882,71.1372,219.0,219.0,0.0,0,0.0,0.0169,0.1259,0.0176,6,2,0
7542.0,230.0,1,0,358.0,139.0,139.0,139.0,170.8954,203.6087,237.3563,81.0586,76.1003,139.0,139.0,0.0,0,0.0,0.2632,0.1467,0.0275,10,1,1
1627.0,50.0,1,0,139.0,139.0,139.0,179.0,186.784,75.738,238.4785,61.2883,43.2695,139.0,139.0,0.0,0,0.0,0.0716,0.1031,0.0318,3,2,1
9319.0,289.0,1,1,139.0,99.0,99.0,99.0,172.5493,244.0005,122.9187,45.025,38.0033,179.0,179.0,6363.0,1,4116.0,0.1172,0.1172,0.0086,4,3,0
10170.0,310.0,1,0,119.0,99.0,99.0,119.0,62.155,125.5807,99.7647,95.0329,78.5064,99.0,99.0,0.0,0,0.0,0.2352,0.1587,0.0127,5,1,0
3095.0,94.0,1,0,399.0,319.0,319.0,20.0,51.4782,72.4189,50.9313,7.5166,34.7311,319.0,319.0,0.0,0,0.0,0.9811,1.9801,0.0537,1,3,1
9154.0,287.0,1,0,239.0,238.0,238.0,99.0,283.5004,290.7275,201.1591,78.1937,92.1358,238.0,238.0,0.0,0,0.0,0.1812,0.2357,0.0243,5,3,1
10918.0,336.0,1,0,99.0,259.0,259.0,119.0,166.503,227.8163,112.1472,59.5189,73.2547,259.0,259.0,0.0,0,0.0,0.085,0.283,0.0221,8,3,0
8944.0,282.0,1,0,179.0,100.0,100.0,159.0,274.0164,547.9891,243.7314,35.805,28.64,100.0,100.0,0.0,0,0.0,0.0557,0.1757,0.0144,1,6,1
5255.0,159.0,1,0,179.0,139.0,139.0,99.0,36.868,639.1811,152.3155,102.06,98.3489,139.0,139.0,0.0,1,139.0,0.0943,0.0768,0.0101,2,5,1
5098.0,155.0,1,0,159.0,139.0,139.0,159.0,142.5351,112.5544,93.0484,53.2189,66.4116,139.0,139.0,0.0,0,0.0,0.1108,0.1978,0.0125,1,5,1
8457.0,266.0,1,0,199.0,179.0,179.0,80.0,348.023,317.2389,262.0076,96.5466,109.444,179.0,179.0,0.0,0,0.0,0.1947,0.5202,0.0327,7,3,1
7932.0,246.0,0,1,119.0,139.0,139.0,199.0,199.3847,232.1659,149.7231,56.3205,49.4292,139.0,139.0,0.0,0,139.0,0.0853,0.1678,0.0237,8,2,1
9458.0,293.0,1,0,80.0,179.0,179.0,139.0,580.4655,194.0103,725.0186,148.5034,134.8008,179.0,179.0,0.0,0,695.0,0.1271,0.2636,0.0124,5,1,1
8435.0,266.0,1,0,0.0,100.0,100.0,199.0,0.0,69.5072,0.0,56.5265,48.8365,100.0,100.0,358.0,0,159.0,-0.0588,0.0437,0.0183,1,2,0
9668.0,298.0,1,0,80.0,179.0,179.0,100.0,327.5462,648.0031,195.4329,133.3389,126.5158,179.0,179.0,0.0,0,0.0,0.1061,0.2531,0.0265,1,6,1
10798.0,333.0,1,0,80.0,298.0,417.0,159.0,40.651,72.111,155.3319,133.6086,58.5085,417.0,208.5,0.0,0,0.0,0.1045,0.0395,0.066,1,1,1
10431.0,318.0,0,0,99.0,80.0,80.0,139.0,340.5719,164.2719,385.4828,74.0,77.4032,159.0,159.0,715.0,1,0.0,0.0822,0.3022,0.0339,2,2,1
72.0,2.0,1,0,139.0,219.0,219.0,417.0,228.6974,0.0,198.3633,32.0351,10.0623,219.0,219.0,0.0,0,0.0,0.0585,0.0585,0.0204,10,6,1
9008.0,283.0,1,0,139.0,119.0,119.0,139.0,374.5013,598.7088,225.282,146.3728,145.8098,119.0,119.0,0.0,0,0.0,0.0482,0.3507,0.0167,6,4,1
8984.0,283.0,1,0,219.0,179.0,179.0,159.0,200.1599,385.643,128.4134,81.9085,84.5488,179.0,179.0,0.0,0,0.0,0.0597,0.1052,0.0252,1,3,1
126.0,4.0,1,0,139.0,119.0,119.0,139.0,290.0728,113.5837,25.0799,263.6371,252.0496,119.0,119.0,1410.0,1,2505.0,0.0775,0.2875,0.015,5,4,0
6802.0,203.0,1,0,99.0,119.0,119.0,219.0,647.8244,108.5933,656.0373,15.5322,89.1403,238.0,119.0,417.0,1,337.0,0.1409,0.3379,0.0244,9,6,0
2314.0,73.0,1,0,199.0,259.0,379.0,219.0,49.3077,110.0102,191.2616,1262.7076,37.4833,379.0,379.0,1137.0,1,837.0,1.4717,2.2632,0.0234,10,5,0
9966.0,306.0,1,0,80.0,139.0,139.0,139.0,182.4966,258.2344,257.0934,72.4603,82.2344,139.0,139.0,0.0,0,792.0,0.2,0.3735,0.0093,6,1,1
4243.0,134.0,1,0,159.0,159.0,159.0,219.0,238.4722,607.0908,177.0113,67.7588,62.5859,159.0,159.0,1490.0,0,0.0,0.0295,0.0295,0.0082,6,6,1
8989.0,283.0,1,0,139.0,99.0,99.0,219.0,244.525,319.0251,166.8682,79.7261,74.1485,99.0,99.0,0.0,0,0.0,0.0817,0.1462,0.0139,2,5,1
10783.0,332.0,1,0,80.0,139.0,139.0,139.0,158.1305,139.5797,219.4767,64.5949,49.7393,139.0,139.0,0.0,0,0.0,0.204,0.1515,0.031,5,1,1
6041.0,179.0,1,0,119.0,179.0,259.0,199.0,93.6082,105.0107,49.6488,54.4243,30.7612,259.0,129.5,0.0,0,0.0,0.1866,0.2416,0.0277,1,3,1
6345.0,187.0,1,0,298.0,99.0,99.0,239.0,209.5024,128.6585,144.3468,67.2309,43.8321,99.0,99.0,0.0,0,0.0,0.063,0.2895,0.0145,8,3,1
1030.0,31.0,0,1,119.0,219.0,219.0,80.0,66.191,142.6482,75.6042,19.5256,17.7553,219.0,219.0,0.0,1,259.0,0.1254,0.1189,0.0188,3,2,0
3139.0,96.0,1,0,199.0,259.0,259.0,120.0,96.3146,166.818,56.356,66.3871,92.8574,259.0,259.0,0.0,0,0.0,1.0991,1.1741,0.0333,1,4,0
5618.0,167.0,0,1,159.0,139.0,139.0,139.0,40.5278,52.2398,27.313,44.365,43.8292,139.0,139.0,0.0,0,417.0,0.114,0.0825,0.0093,1,3,0
6788.0,203.0,1,0,80.0,99.0,99.0,119.0,172.7614,217.0052,148.6607,22.6991,26.5,99.0,99.0,0.0,1,0.0,0.2184,0.2729,0.0102,9,5,0
9777.0,301.0,1,0,139.0,119.0,119.0,159.0,1202.4376,155.3552,408.9315,1045.3796,95.5471,119.0,119.0,0.0,0,0.0,0.198,0.289,0.0137,7,1,1
9040.0,284.0,1,0,99.0,219.0,219.0,159.0,278.9521,80.6381,374.856,101.0792,92.7281,219.0,219.0,0.0,0,0.0,0.2277,0.3797,0.0256,6,1,1
4477.0,138.0,0,1,258.0,258.0,258.0,239.0,421.9328,72.8011,495.1767,79.6571,91.8069,258.0,258.0,0.0,0,0.0,0.1542,0.2712,0.032,2,1,1
172.0,5.0,0,1,139.0,80.0,80.0,159.0,477.3955,456.5403,302.5921,172.0182,168.6668,80.0,80.0,0.0,0,80.0,0.1215,0.0345,0.0071,8,4,1
7231.0,221.0,1,0,99.0,139.0,139.0,139.0,98.2344,521.7015,207.2342,119.19,105.7663,139.0,139.0,0.0,0,0.0,0.0851,0.7051,0.0314,10,2,1
10402.0,317.0,1,0,258.0,119.0,119.0,219.0,227.83,1542.1765,194.7434,42.9331,47.4157,119.0,119.0,1571.0,0,0.0,0.1417,0.6747,0.0196,10,8,0
6290.0,185.0,1,1,139.0,99.0,99.0,139.0,271.8993,37.1248,277.3968,25.9471,37.2726,99.0,99.0,755.0,0,99.0,0.404,0.3245,0.0146,8,2,1
8709.0,276.0,1,0,99.0,100.0,100.0,159.0,191.6331,149.2146,271.4424,130.2776,109.0287,100.0,100.0,0.0,0,0.0,0.1008,0.1448,0.0175,8,1,0
8659.0,275.0,0,1,99.0,159.0,159.0,219.0,281.2708,124.4689,310.6638,34.5579,22.102,159.0,159.0,558.0,0,0.0,0.0778,0.1053,0.0215,4,2,0
6998.0,212.0,0,1,99.0,119.0,119.0,179.0,109.6141,190.2978,63.9766,55.9151,64.531,119.0,119.0,0.0,1,119.0,-0.0127,0.2253,0.0172,5,3,0
10333.0,315.0,1,1,99.0,139.0,139.0,179.0,90.312,201.2014,116.7776,76.0428,73.5612,139.0,139.0,0.0,0,0.0,-0.0967,0.2428,0.0185,6,3,1
3834.0,123.0,1,1,239.0,80.0,80.0,99.0,27.7218,183.14,73.2462,59.7369,74.8131,119.0,119.0,0.0,0,0.0,0.3633,0.2388,0.0264,2,1,1
1459.0,44.0,1,0,219.0,199.0,199.0,179.0,808.5303,79.5692,837.0006,40.1123,25.1446,199.0,199.0,8329.0,0,477.0,0.2966,0.0916,0.0133,10,2,0
7957.0,247.0,1,0,80.0,199.0,199.0,99.0,241.4591,235.1834,308.6373,88.5353,102.461,199.0,199.0,0.0,0,0.0,0.1033,0.2848,0.1206,3,1,1
9393.0,291.0,1,0,99.0,159.0,159.0,99.0,584.5864,319.8066,708.7694,125.1958,130.745,159.0,159.0,0.0,0,0.0,0.1887,0.2497,0.0248,5,3,1
3572.0,110.0,1,1,139.0,239.0,239.0,99.0,437.907,57.6823,492.2936,128.7643,133.7853,199.0,199.0,0.0,0,0.0,-0.001,0.71,0.0307,5,1,0
5671.0,168.0,1,0,139.0,179.0,179.0,219.0,142.1487,363.5994,88.955,54.7289,67.4036,179.0,179.0,0.0,0,0.0,0.106,0.102,0.0172,3,4,0
2639.0,79.0,0,0,20.0,199.0,199.0,319.0,67.5074,556.234,47.0106,80.5761,70.6576,199.0,199.0,1016.0,1,239.0,0.156,-0.5825,0.0211,4,5,0
4318.0,135.0,0,0,99.0,139.0,139.0,179.0,114.5044,295.7047,43.382,62.002,70.6417,139.0,139.0,0.0,0,139.0,0.01,0.006,0.0086,6,2,1
424.0,13.0,1,0,119.0,159.0,159.0,139.0,218.5006,138.7921,103.0049,116.9273,99.9612,159.0,159.0,0.0,0,0.0,0.0868,0.0763,0.0305,1,2,1
3170.0,97.0,1,0,179.0,259.0,259.0,438.0,140.4724,115.5692,104.7855,32.8672,21.9317,259.0,259.0,0.0,1,0.0,1.1726,1.1726,0.05,1,3,0
6257.0,184.0,1,0,99.0,100.0,100.0,258.0,183.4802,118.8876,207.6632,35.7106,54.7951,100.0,100.0,258.0,0,0.0,0.066,0.179,0.0309,6,2,0
2989.0,91.0,1,1,199.0,239.0,239.0,299.0,195.1442,97.0,149.0134,52.6522,114.3471,299.0,149.5,0.0,1,319.0,-0.5424,0.6906,0.0267,5,3,0
10254.0,312.0,0,1,159.0,139.0,238.0,80.0,212.3682,329.3907,119.708,99.9525,33.3242,238.0,119.0,0.0,0,0.0,0.0843,0.1403,0.0344,2,3,0
134.0,4.0,1,0,139.0,99.0,198.0,139.0,318.5769,558.2764,253.16,63.0317,224.5557,198.0,99.0,0.0,0,990.0,0.259,0.259,0.025,2,7,0
2135.0,68.0,1,0,339.0,219.0,219.0,20.0,76.3806,209.1345,168.929,88.132,113.9923,219.0,219.0,0.0,0,0.0,1.0519,0.7454,0.0516,1,1,1
3260.0,99.0,1,0,99.0,80.0,80.0,119.0,112.0179,165.5272,112.6099,89.712,66.6202,80.0,80.0,0.0,0,0.0,0.213,0.2765,0.0114,8,1,0
5258.0,159.0,1,0,259.0,238.0,238.0,139.0,202.8725,200.0531,198.0101,24.3824,29.5846,238.0,238.0,0.0,0,0.0,0.0448,0.0923,0.0174,3,6,0
5564.0,166.0,1,0,159.0,238.0,914.0,99.0,273.6585,324.0004,350.297,69.7585,162.0069,914.0,228.5,0.0,0,0.0,0.069,0.069,0.0684,5,1,0
10819.0,333.0,1,1,99.0,179.0,179.0,99.0,189.4842,318.0605,118.8697,84.0134,85.6052,99.0,99.0,0.0,0,0.0,0.124,0.1595,0.0157,5,4,0
2596.0,78.0,1,0,279.0,199.0,219.0,219.0,353.5948,186.3934,190.9476,147.3745,164.5965,319.0,319.0,9087.0,1,3248.0,-1.113,0.319,0.008,6,4,0
10067.0,308.0,1,1,0.0,119.0,258.0,179.0,0.0,179.7255,0.0,58.0539,57.4913,258.0,129.0,0.0,0,258.0,-0.1138,0.0942,0.0276,1,1,1
5637.0,167.0,1,0,199.0,179.0,179.0,139.0,185.632,169.0399,162.4438,29.6816,27.0046,179.0,179.0,0.0,0,0.0,0.0675,0.173,0.012,5,3,1
6490.0,192.0,1,0,199.0,159.0,159.0,119.0,352.7811,333.1625,292.8515,57.0701,54.5825,159.0,159.0,119.0,0,0.0,0.1059,0.0514,0.0422,9,3,0
8386.0,263.0,1,0,338.0,139.0,139.0,80.0,213.1789,264.3274,228.8755,1.4142,8.0623,139.0,139.0,0.0,0,0.0,0.1637,0.2797,0.0311,3,3,1
2003.0,64.0,1,0,139.0,139.0,139.0,139.0,11.5974,126.0159,9.0554,21.7083,29.8873,139.0,139.0,0.0,0,0.0,0.0854,0.2449,0.0446,4,2,0
3883.0,125.0,1,0,179.0,99.0,99.0,99.0,121.9529,232.2848,158.2561,42.547,43.5115,99.0,99.0,0.0,1,99.0,-0.0122,0.2923,0.0155,5,1,0
4359.0,136.0,1,1,0.0,179.0,298.0,199.0,165.1764,220.6111,199.0603,32.039,145.8784,1114.0,222.8,0.0,0,358.0,0.0047,0.0047,0.0417,3,1,0
10855.0,334.0,1,0,298.0,219.0,219.0,179.0,1236.1789,174.8156,13.6015,70.6417,76.6322,219.0,219.0,0.0,0,0.0,0.278,0.6975,0.0362,9,2,0
115.0,4.0,1,0,219.0,139.0,139.0,278.0,311.137,182.5829,408.2707,98.5203,103.1213,139.0,139.0,358.0,0,737.0,0.0895,0.147,0.0175,7,3,0
