ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
56,365,4,129,55,1,0,80,3,4,59,4,58,0,1,1,66,35,11,5,6,77
81,199,5,70,32,0,0,94,21,6,33,2,27,-7,1,1,2,-8,2,1,0,25
74,183,3,75,13,0,0,100,-7,7,13,2,31,0,4,4,75,65,4,3,2,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
79,304,3,111,31,0,0,97,51,6,31,2,13,0,2,2,19,96,8,2,1,59
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
68,272,4,89,31,0,0,100,-7,7,33,2,27,0,0,0,90,90,8,4,4,86
91,428,22,132,9,0,0,100,-7,7,12,0,25,0,0,0,1,-8,2,1,0,80
62,180,27,105,21,1,1,86,1,4,4,0,38,-7,0,0,28,24,6,5,0,92
75,176,2,77,23,0,0,100,-7,7,28,3,43,1,1,1,46,86,5,2,2,78
63,99,4,41,20,0,0,100,-7,7,20,2,50,2,2,2,70,88,7,2,4,82
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,70,5,32,13,0,0,93,56,6,14,1,36,4,1,1,9,83,1,2,0,43
84,170,1,66,19,0,0,100,-7,7,22,2,15,0,10,10,0,96,1,2,-8,30
61,187,8,46,26,4,0,88,38,6,33,1,36,0,5,5,60,77,7,2,3,75
64,52,4,17,12,0,0,100,-7,7,14,6,58,-7,0,0,100,67,5,4,1,100
88,232,5,92,10,0,0,100,-7,7,12,1,70,-8,0,0,0,83,0,3,0,60
82,253,21,93,38,0,0,100,-7,7,39,0,28,18,0,0,19,68,4,3,0,62
84,206,22,92,12,0,0,100,-7,7,12,0,67,21,0,0,0,12,0,2,0,50
91,183,1,116,7,0,0,100,-7,7,5,2,0,0,2,2,2,-8,2,-8,0,40
87,194,39,88,8,0,0,100,-7,7,9,0,56,-7,0,0,7,-8,2,1,0,75
77,46,5,27,7,0,0,100,-7,7,7,2,43,0,1,1,0,96,0,2,-8,67
55,75,7,45,16,0,0,94,0,4,12,2,13,-7,3,3,53,-8,12,1,3,93
59,220,87,132,10,5,2,59,3,4,17,0,41,22,0,0,0,-8,0,1,-8,33
90,374,6,99,19,0,0,100,-7,7,19,2,74,6,0,0,5,95,1,2,0,60
69,241,4,82,48,0,0,100,-7,7,48,2,10,0,2,2,34,45,8,2,4,48
86,242,18,97,14,0,0,100,-7,7,14,0,43,-8,0,0,0,38,0,3,0,50
72,269,2,86,25,0,0,85,0,4,26,1,12,0,2,2,1,-8,3,1,0,29
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
82,162,6,58,20,0,0,100,-7,7,22,1,55,7,0,0,22,82,3,3,0,67
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,159,7,74,46,0,0,98,-7,5,51,6,59,9,0,0,20,88,5,5,0,79
68,60,7,31,11,1,0,92,27,6,12,3,42,0,1,1,50,77,5,2,1,88
55,224,0,123,38,2,0,93,1,3,45,1,28,-7,3,3,33,22,4,3,0,54
70,137,50,89,8,0,0,100,-7,7,9,0,22,0,0,0,100,-8,3,-8,2,100
66,214,3,125,10,1,1,54,11,4,13,2,23,4,2,2,14,-8,3,1,0,67
79,134,1,59,32,0,0,100,-7,7,39,6,41,0,4,4,14,95,2,4,1,40
66,290,6,118,40,1,0,86,21,5,42,2,31,5,0,0,79,76,11,2,5,82
77,158,23,104,20,0,0,100,-7,7,22,0,32,0,1,1,72,-8,1,1,1,50
67,139,7,73,24,1,1,96,38,6,25,1,24,4,1,1,48,92,5,2,1,70
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,80,10,86,13,0,0,100,-7,7,19,3,31,-7,0,0,39,-8,5,1,0,100
82,368,0,89,23,0,0,96,43,6,26,1,54,11,0,0,16,83,2,1,1,38
65,204,3,115,24,2,2,100,-7,6,26,2,84,-7,0,0,97,90,3,4,1,100
83,154,4,57,13,0,0,93,-8,6,14,1,43,0,0,0,4,80,1,4,1,45
74,63,4,41,12,0,0,100,-7,7,12,3,42,0,3,3,26,80,3,3,0,75
86,363,2,180,26,0,0,97,-7,5,29,1,28,0,0,0,3,52,3,1,1,45
85,386,6,189,26,0,0,100,-7,7,28,2,15,7,0,0,12,47,3,1,0,24
64,179,2,85,26,0,0,100,-7,7,28,4,32,-7,1,1,85,38,10,2,6,86
69,209,9,117,25,0,0,100,-7,7,25,1,40,3,1,1,87,61,8,2,4,85
79,120,2,46,22,0,0,100,-7,7,23,5,22,2,3,3,6,90,1,2,0,50
77,199,18,64,22,0,0,96,22,6,24,0,46,0,0,0,0,54,1,4,0,63
81,202,5,106,37,0,0,95,40,6,44,1,46,1,1,1,0,92,2,2,0,36
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
69,243,6,79,14,0,0,100,-7,7,16,1,44,0,1,1,85,93,5,1,1,100
76,353,2,92,40,0,0,95,69,6,42,2,29,4,1,1,33,45,2,2,0,80
66,247,7,87,25,0,0,100,-7,7,17,2,20,3,1,1,59,-8,7,2,3,75
68,21,7,13,7,0,0,100,-7,7,7,2,86,2,2,2,19,90,1,5,-8,100
88,320,4,93,52,0,0,100,-7,7,55,3,22,6,0,0,3,71,3,1,0,36
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
73,190,19,68,37,0,0,100,-7,7,41,0,7,0,0,0,41,-8,14,1,7,63
79,96,3,49,29,0,0,100,-7,7,32,3,50,-7,2,2,20,81,5,4,1,75
82,247,1,90,25,0,0,100,-7,7,29,2,24,-7,0,0,29,-8,6,1,1,54
62,307,19,100,31,0,0,97,16,6,32,0,16,8,0,0,62,-8,9,1,6,71
74,254,11,85,10,0,0,100,-7,7,10,1,50,4,1,1,93,38,2,3,2,100
71,-8,2,102,16,1,1,100,-7,6,0,6,18,1,4,4,22,92,3,2,0,45
82,260,21,104,19,0,0,100,-7,7,21,0,43,4,2,2,4,-8,1,-8,0,17
75,325,7,101,23,1,1,96,65,6,24,1,63,6,0,0,47,70,4,4,0,89
59,28,2,13,6,0,0,100,-7,7,7,4,43,0,0,0,98,77,3,3,3,100
71,308,10,113,32,1,1,100,-7,6,32,1,34,0,1,1,23,-8,5,5,2,59
69,82,13,57,15,5,4,67,23,6,21,0,71,5,2,2,6,66,1,2,-8,75
54,112,3,54,16,1,0,72,4,3,19,2,47,5,0,0,54,49,2,2,1,67
62,80,2,47,24,0,0,96,59,6,25,1,48,0,0,0,73,113,5,5,2,91
70,51,11,36,8,0,0,100,-7,7,8,1,75,0,1,1,-8,74,-8,2,-8,100
77,345,5,108,23,0,0,91,54,6,28,2,22,0,1,1,35,-8,3,1,1,36
55,171,10,65,52,1,1,98,1,4,54,1,69,1,2,2,83,56,6,12,2,90
55,118,8,72,24,6,1,63,2,4,30,1,10,0,0,0,36,28,4,3,2,54
82,127,4,57,50,0,0,100,-7,5,28,3,20,9,0,0,19,98,6,4,0,59
79,94,5,52,25,0,0,100,-7,7,25,2,16,5,2,2,10,78,5,2,0,50
88,168,3,89,20,0,0,100,-7,6,11,1,20,20,1,1,5,-8,3,-8,0,43
81,216,0,84,25,0,0,100,-7,7,35,1,35,1,1,1,0,-8,1,4,0,38
67,130,5,25,10,0,0,100,-7,7,12,4,25,0,0,0,95,90,6,2,2,89
81,263,2,78,44,0,0,100,-7,7,38,4,20,-7,5,5,4,100,3,2,0,25
69,155,12,81,8,0,0,75,8,4,8,0,75,0,1,1,0,58,0,2,-8,67
68,261,2,63,13,0,0,86,25,6,14,5,36,0,2,2,32,95,7,3,0,83
80,90,33,68,10,0,0,100,-7,7,11,0,10,-7,1,1,57,-8,1,1,0,40
84,184,4,58,18,0,0,100,-7,7,18,4,33,0,0,0,6,-8,2,1,1,50
71,161,4,70,12,1,1,100,-7,6,12,2,33,2,5,5,12,-8,2,-8,0,50
91,290,7,108,21,0,0,100,-7,7,43,1,14,-8,0,0,3,-8,3,1,0,50
63,224,4,52,28,1,1,96,29,6,28,4,29,6,0,0,42,73,8,3,3,73
65,60,3,30,14,0,0,93,9,4,14,5,71,0,0,0,65,85,2,3,0,71
80,121,7,58,11,0,0,91,56,6,11,1,0,0,1,1,15,-8,4,-8,1,80
57,47,4,21,5,0,0,80,32,6,5,1,60,-7,3,3,97,84,2,3,1,100
75,194,5,55,21,0,0,100,-7,7,10,4,14,-7,1,1,42,-8,9,1,0,69
91,278,29,123,17,0,0,100,-7,7,19,0,32,-8,0,0,1,-8,4,1,0,63
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,237,9,45,24,0,0,100,-7,7,50,3,25,-7,3,3,32,73,5,4,1,53
81,210,22,106,6,0,0,100,-7,7,6,0,50,0,0,0,35,-8,2,1,1,100
56,370,5,124,28,0,0,84,4,4,31,3,16,4,1,1,39,88,11,2,3,54
79,116,8,67,46,0,0,100,-7,7,51,2,25,0,0,0,4,28,6,2,1,45
63,137,5,75,20,0,0,81,0,4,21,1,19,0,1,1,34,55,3,2,0,71
70,340,3,60,28,0,0,96,81,6,34,4,25,1,1,1,39,61,6,3,2,50
64,298,2,60,28,0,0,90,3,4,29,2,45,0,0,0,31,85,6,3,1,69
75,337,10,151,12,1,1,92,26,6,13,1,38,19,0,0,0,-8,0,-8,0,0
71,98,5,46,17,0,0,100,-7,7,18,4,39,0,1,1,57,76,3,3,1,86
75,171,2,68,20,0,0,100,-7,7,21,1,33,0,1,1,21,69,3,2,1,71
84,128,7,81,13,0,0,100,-7,7,14,1,7,0,3,3,0,93,1,1,0,33
80,182,5,44,18,1,1,95,58,6,19,4,32,5,0,0,6,80,2,3,0,56
84,85,4,42,5,0,0,100,-7,7,5,1,40,0,0,0,0,-8,0,2,0,50
79,190,16,151,15,0,0,100,-7,7,17,0,35,-7,1,1,35,15,4,2,1,75
80,193,5,61,38,0,0,95,17,5,43,1,16,0,1,1,34,-8,6,1,0,64
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,219,3,92,18,0,0,100,-7,7,20,2,20,5,0,0,41,100,5,2,1,88
68,75,4,39,31,1,1,100,-7,7,32,4,23,0,1,1,13,87,6,3,1,50
57,236,20,97,13,4,3,69,37,0,16,0,38,19,0,0,101,-8,3,1,2,100
71,63,6,161,27,0,0,89,18,6,5,1,14,-7,1,1,63,-8,3,1,3,45
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
68,142,4,61,21,0,0,90,28,6,21,4,43,0,6,5,45,100,3,2,2,63
69,603,1,182,10,0,0,82,38,6,11,1,18,0,0,0,96,-8,4,-8,4,80
70,347,20,104,22,0,0,82,3,4,22,0,41,0,1,1,14,35,2,4,0,75
80,220,5,105,32,0,0,100,-7,7,32,2,41,0,0,0,36,54,3,4,1,58
92,276,11,99,25,0,0,100,-7,7,28,1,29,6,0,0,0,-8,1,1,0,33
84,349,21,109,28,0,0,100,-7,7,28,0,25,-8,0,0,10,53,4,2,0,37
80,172,1,92,21,0,0,100,-7,7,22,2,27,0,1,1,37,-8,4,1,1,83
89,273,8,149,17,0,0,100,-7,6,69,1,24,-8,0,0,2,-8,4,-8,0,57
68,210,3,68,25,0,0,100,-7,7,26,3,31,3,2,2,65,97,8,2,5,67
79,267,7,86,17,0,0,88,68,6,18,3,35,-7,0,0,0,-8,0,2,0,25
80,115,2,36,6,0,0,100,-7,7,13,4,14,0,5,5,4,95,3,1,0,67
66,18,3,11,2,0,0,100,-7,7,2,1,100,0,1,1,-8,99,-8,2,-8,100
84,380,12,159,21,0,0,100,-7,7,21,0,10,-7,0,0,13,61,3,1,1,50
73,288,3,131,23,6,4,89,21,6,27,2,48,0,4,4,24,48,8,3,2,92
72,214,2,81,60,1,1,95,32,6,68,3,35,0,2,2,13,63,5,4,0,47
56,381,2,102,17,2,2,71,1,4,21,2,29,-7,4,4,0,56,2,2,0,42
63,114,4,66,13,2,2,76,10,3,17,1,47,0,2,2,0,90,0,2,-8,50
87,190,16,139,28,0,0,100,-7,7,29,0,34,7,0,0,19,-8,3,1,0,50
58,154,9,84,17,1,0,83,22,6,18,2,22,0,2,2,28,-8,7,1,1,89
74,273,5,73,39,0,0,98,5,4,40,3,43,0,1,0,3,138,2,7,0,45
86,206,18,100,18,0,0,100,-7,7,24,0,38,-7,2,2,0,-8,0,1,0,50
83,345,6,185,19,1,0,95,54,6,20,3,20,0,1,1,5,64,7,2,0,64
77,210,16,118,22,0,0,100,-7,7,6,0,60,0,2,2,52,83,6,2,0,100
85,349,6,104,35,0,0,100,-7,6,38,2,43,0,2,2,4,-8,5,1,1,50
75,146,2,69,24,0,0,100,-7,7,25,2,52,4,1,1,58,99,3,3,1,86
66,125,5,51,27,1,1,97,14,6,30,4,63,0,0,0,33,98,4,2,0,75
66,173,1,75,30,0,0,97,7,4,32,1,38,-7,1,0,43,100,6,1,1,70
63,168,3,21,3,1,1,100,-7,7,9,1,67,-7,1,1,75,42,1,2,1,100
58,120,3,69,11,1,1,91,-8,6,29,2,45,-7,6,6,92,86,5,3,1,100
78,176,5,55,15,0,0,100,-7,7,17,1,12,0,0,0,64,-8,4,-8,0,67
89,280,23,107,16,0,0,100,-7,7,16,0,50,-8,0,0,7,38,1,2,0,60
87,138,6,89,13,0,0,100,-7,7,17,1,41,6,0,0,8,-8,2,1,0,75
67,176,6,63,47,0,0,98,-8,6,72,3,40,-7,1,1,74,40,7,4,1,85
87,274,30,154,12,0,0,100,-7,7,12,0,25,-8,0,0,17,52,3,2,0,71
65,140,8,65,8,0,0,88,52,6,8,1,13,0,2,2,91,-8,2,1,2,75
90,470,25,159,13,0,0,100,-7,7,37,0,62,23,0,0,0,-8,1,-8,0,50
74,192,9,77,28,0,0,100,-7,7,28,3,11,-7,0,0,26,-8,5,1,1,60
69,121,3,55,31,1,1,97,43,6,32,2,59,0,1,1,43,66,5,6,0,73
63,308,24,105,16,1,0,70,3,3,20,0,60,0,0,0,42,42,4,4,1,73
84,445,1,78,27,0,0,100,-7,7,29,3,17,15,0,0,7,-8,4,2,0,43
69,165,3,70,10,2,1,85,62,6,13,1,54,0,2,2,90,-8,5,1,2,100
79,138,138,138,1,0,0,100,-7,7,1,0,100,-8,0,0,-8,-8,-8,1,-8,100
63,207,11,74,45,0,0,100,-7,7,46,1,13,7,0,0,85,20,10,2,5,57
81,212,6,84,22,0,0,95,16,6,22,1,36,0,0,0,5,-8,2,2,0,40
64,117,5,61,18,1,0,74,15,6,19,3,47,-7,2,2,70,98,3,2,0,83
70,55,45,50,2,0,0,100,-7,7,2,0,50,0,3,3,92,-8,1,-8,-8,100
84,283,12,95,13,0,0,100,-7,7,15,0,43,1,3,3,8,53,1,2,0,43
66,175,14,84,6,1,0,57,1,4,7,0,29,0,0,0,112,91,2,1,-8,80
54,-8,32,61,9,1,1,78,1,0,9,0,56,-7,1,1,77,59,3,1,2,100
60,73,8,74,10,0,0,50,7,4,10,1,30,8,0,0,36,-8,2,-8,1,29
80,330,28,134,11,0,0,100,-7,7,11,0,27,6,0,0,45,-8,3,1,1,80
69,127,1,57,16,0,0,94,9,4,18,2,28,0,3,2,28,100,3,3,0,60
68,125,29,91,13,1,1,88,23,6,17,0,47,-8,0,0,-8,-8,1,1,0,100
58,538,15,114,19,4,4,65,7,4,23,0,48,0,1,1,58,91,4,3,1,88
85,325,11,79,39,0,0,98,-7,5,41,1,29,0,2,2,19,80,3,5,0,57
85,181,6,169,24,0,0,100,-7,7,25,2,4,-7,1,0,7,-8,3,-8,0,36
75,156,4,64,23,0,0,100,-7,7,23,4,74,0,1,1,51,87,3,4,2,78
57,231,10,19,7,0,0,100,-7,7,25,2,43,6,0,0,97,78,4,2,3,100
91,323,34,164,15,0,0,100,-7,7,15,0,20,2,1,1,1,35,2,1,0,30
69,155,6,84,27,0,0,100,-7,6,30,1,47,1,9,9,78,89,8,2,8,91
84,165,36,88,12,0,0,100,-7,7,12,0,50,-8,0,0,18,-8,1,1,0,67
77,194,17,75,18,1,1,95,29,6,19,0,53,0,2,2,4,47,1,2,0,60
72,172,2,76,23,1,1,96,12,6,25,4,36,0,3,3,22,-8,3,3,1,46
59,166,36,102,4,4,1,33,7,3,9,0,33,13,0,0,110,-8,1,1,-8,100
80,184,8,127,19,0,0,100,-7,7,20,1,50,20,0,0,44,36,2,2,1,80
44,-8,40,131,57,3,1,68,0,0,63,0,32,-7,1,1,58,13,17,3,4,79
87,206,32,87,23,0,0,100,-7,7,23,0,30,0,3,3,6,-8,1,-8,0,13
76,186,1,83,21,0,0,96,11,4,25,4,28,-7,2,2,12,-8,3,-8,0,44
83,302,9,76,16,0,0,100,-7,7,16,1,25,3,1,1,11,-8,1,1,0,20
79,340,4,80,52,0,0,96,10,4,77,2,13,6,0,0,2,-8,2,1,0,12
70,116,12,62,14,2,1,83,14,6,18,0,17,0,2,2,70,-8,5,1,2,88
65,192,6,79,22,3,2,78,44,6,27,3,26,8,1,0,59,80,7,2,2,90
73,-8,1,84,21,0,0,100,-7,7,0,2,9,0,3,3,30,101,6,1,1,58
66,162,9,51,21,1,1,86,26,6,22,1,45,1,6,6,32,76,5,2,0,64
66,199,4,119,33,4,1,90,2,3,41,2,39,0,1,1,54,98,10,2,4,86
75,203,7,84,25,0,0,100,-7,7,26,1,31,0,2,2,22,36,4,3,1,54
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
66,100,5,56,13,2,0,71,39,6,17,2,41,0,4,1,39,82,2,2,1,57
71,179,3,62,15,3,2,83,37,6,18,4,33,0,5,5,5,9,1,1,0,22
79,42,7,23,9,0,0,100,-7,7,9,1,33,-7,0,0,5,26,1,2,0,50
73,85,6,38,10,0,0,100,-7,7,10,2,50,0,1,1,81,-8,1,1,0,50
65,483,0,84,35,0,0,97,41,6,38,5,21,0,4,4,42,21,9,2,1,65
69,119,4,39,38,0,0,100,-7,7,38,1,26,1,3,3,39,77,8,6,2,74
80,393,58,221,8,0,0,100,-7,7,8,0,0,19,0,0,51,-8,5,-8,2,100
84,276,18,80,15,0,0,100,-7,7,15,0,33,17,0,0,12,-8,3,2,0,56
71,157,8,81,14,1,1,87,7,4,15,1,27,-7,0,0,18,-8,1,-8,1,33
78,368,26,132,28,0,0,96,47,6,38,0,29,2,2,2,15,-8,1,2,0,30
84,241,16,95,21,0,0,95,27,6,21,0,24,2,2,2,9,-8,3,1,0,50
66,128,7,63,48,1,0,93,23,6,55,6,40,1,2,1,39,77,7,2,1,77
73,109,6,54,26,1,1,100,-7,6,27,3,50,5,0,0,2,75,2,3,0,63
80,318,2,84,38,0,0,100,-7,7,59,2,41,0,2,2,3,41,4,4,0,53
65,157,6,44,13,1,0,93,30,6,14,4,36,4,1,1,23,80,3,2,-8,67
83,347,7,137,24,0,0,100,-7,7,28,1,21,4,2,2,4,-8,3,2,0,56
57,179,8,75,31,2,0,76,17,6,34,1,41,0,0,0,73,79,5,2,3,70
67,51,2,111,14,1,1,87,32,6,9,1,20,1,2,2,42,50,6,2,1,67
72,56,4,25,14,0,0,100,-7,7,14,4,14,0,1,0,20,-8,6,1,1,64
76,97,6,35,21,0,0,100,-7,7,16,6,52,7,0,0,1,57,2,2,0,40
70,206,9,108,30,3,3,97,-8,6,34,1,66,0,1,1,0,50,1,2,-8,80
79,128,12,63,14,0,0,100,-7,7,14,0,29,0,1,1,28,-8,6,1,1,70
60,37,3,20,4,1,1,100,-7,7,4,2,100,-7,2,2,-8,80,-8,3,-8,100
85,346,3,68,35,0,0,97,-8,6,39,7,36,0,3,3,1,64,1,3,0,25
81,370,6,78,25,0,0,96,24,6,26,1,42,0,1,1,0,67,1,3,0,40
54,207,3,69,34,1,0,75,1,3,38,6,25,2,2,2,17,80,8,5,1,68
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,340,0,95,21,3,1,85,65,6,26,3,81,-8,0,0,36,59,2,6,-8,89
73,103,20,70,6,0,0,71,48,6,7,0,29,-7,0,0,34,-8,1,-8,0,100
82,145,11,77,45,0,0,100,-7,6,45,1,69,-7,0,0,13,52,5,10,0,71
69,159,12,57,18,0,0,95,32,6,20,0,20,0,0,0,83,-8,5,1,2,75
90,100,57,98,7,0,0,100,-7,7,18,0,0,-8,0,0,9,-8,2,-8,0,50
88,286,4,57,6,0,0,100,-7,7,14,1,33,3,2,2,14,-8,1,-8,0,33
65,-8,6,87,39,0,0,93,25,6,42,2,29,-7,0,0,66,76,12,3,4,77
84,212,11,82,13,0,0,87,55,6,15,1,47,10,0,0,5,-8,1,1,0,67
66,239,4,91,32,1,1,88,28,6,34,2,27,-7,1,1,91,-8,7,-8,3,58
59,117,18,73,7,1,1,50,17,5,8,0,50,0,0,0,76,58,1,3,1,80
77,156,1,73,20,1,0,91,15,6,23,4,48,5,1,1,11,64,3,5,0,67
76,54,2,28,9,0,0,100,-7,7,10,4,20,1,4,4,2,-8,2,1,0,60
65,142,3,69,15,0,0,93,5,4,15,1,27,0,0,0,25,-8,4,1,3,50
71,155,1,71,24,0,0,100,-7,7,25,3,32,3,3,3,54,-8,3,1,1,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,121,16,68,21,0,0,95,14,6,21,0,24,-7,0,0,87,30,5,2,4,78
82,172,3,80,38,0,0,100,-7,7,41,2,20,4,1,1,5,74,6,2,1,64
88,304,3,96,29,0,0,100,-7,7,31,2,37,-8,0,0,18,-8,2,1,0,33
80,176,27,97,13,0,0,77,40,6,13,0,38,1,1,1,11,5,1,3,0,80
91,402,13,118,21,0,0,100,-7,7,21,0,52,0,1,1,2,-8,2,1,0,38
60,296,8,87,33,5,2,79,1,0,41,1,20,1,1,1,41,17,4,3,3,54
57,331,3,115,8,7,4,50,1,1,16,1,19,0,1,1,24,100,2,2,0,44
86,138,16,97,18,0,0,100,-7,7,18,0,61,-8,0,0,24,-8,2,1,0,60
64,133,8,77,16,3,2,76,5,3,21,2,29,0,2,2,32,2,6,2,1,80
61,255,15,125,17,3,2,71,12,5,22,0,32,-7,0,0,96,97,3,3,1,100
72,304,6,83,27,0,0,93,55,5,27,5,33,0,2,2,34,90,6,3,1,69
81,253,2,80,28,0,0,100,-7,7,29,4,34,0,4,4,4,-8,3,5,0,50
68,116,1,51,20,0,0,100,-7,7,21,2,24,0,2,2,50,-8,6,1,2,64
70,308,4,77,41,1,1,95,2,0,42,3,29,0,2,2,6,78,4,7,1,48
57,240,7,78,17,1,0,67,2,4,18,1,67,0,0,0,93,62,3,3,2,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
81,170,2,65,23,0,0,92,64,6,24,1,33,0,0,0,11,-8,2,2,0,33
60,75,56,69,2,1,0,33,15,6,3,0,67,0,0,0,80,-8,1,1,1,100
64,180,2,83,33,2,1,78,11,4,36,2,25,-7,0,0,19,56,4,3,1,64
60,261,2,121,10,1,0,46,41,6,13,1,38,2,1,1,4,101,3,2,0,100
69,198,3,88,29,0,0,97,43,6,32,2,37,1,4,4,61,93,5,3,2,62
61,344,2,87,21,1,1,86,2,4,22,5,45,-7,4,4,39,77,2,6,1,67
66,184,6,44,5,1,1,100,-7,7,6,3,60,0,1,1,32,88,1,3,0,80
73,207,4,68,25,0,0,96,17,6,26,4,46,0,4,3,0,-8,2,1,0,43
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
72,86,3,57,25,1,0,96,76,6,26,1,12,0,3,3,6,69,4,2,1,47
64,320,2,96,40,0,0,93,24,6,42,2,37,0,7,7,35,77,14,2,1,80
57,132,1,9,12,0,0,100,-7,7,5,10,23,-7,8,8,31,98,7,3,1,85
68,196,2,36,25,0,0,100,-7,7,20,7,14,-7,2,2,41,69,11,4,2,75
75,-8,7,24,5,0,0,100,-7,7,0,2,0,6,0,0,3,-8,2,-8,0,40
84,220,3,94,37,0,0,97,12,6,37,3,30,9,0,0,5,95,1,3,0,40
60,132,15,69,21,5,5,81,10,2,27,0,44,0,0,0,54,89,1,7,0,100
88,-8,15,120,11,0,0,100,-7,7,0,0,9,1,1,1,2,-8,3,1,0,63
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
65,435,3,97,32,0,0,100,-7,7,34,2,18,0,8,8,70,-8,9,1,8,67
77,127,6,54,27,0,0,100,-7,7,27,1,41,0,0,0,33,34,4,8,1,63
65,166,11,63,21,1,1,83,25,5,30,1,35,-7,0,0,58,4,5,2,1,88
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
75,176,3,69,18,0,0,100,-7,6,19,1,42,0,0,0,48,51,6,3,1,82
59,185,23,79,35,0,0,97,9,4,37,0,9,-7,2,2,73,-8,11,1,9,86
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
82,299,1,112,12,0,0,100,-7,7,13,3,8,0,1,1,34,-8,4,1,1,45
68,160,24,117,7,0,0,33,2,4,22,0,33,-7,0,0,41,-8,2,2,-8,57
65,233,2,99,35,0,0,81,5,4,36,3,31,-7,1,1,28,56,3,4,1,47
73,167,1,81,26,0,0,100,-7,7,29,5,38,0,4,4,47,62,5,3,0,73
70,73,1,33,8,0,0,100,-7,7,9,2,0,0,2,2,67,-8,5,-8,2,83
78,114,5,62,36,0,0,100,-7,7,36,4,22,5,1,1,3,-8,3,2,1,33
87,347,14,139,25,0,0,100,-7,7,31,0,20,4,1,1,8,81,4,2,0,55
52,197,5,78,17,4,1,71,3,4,22,1,38,0,0,0,96,31,6,2,3,89
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
50,243,5,106,21,1,0,86,1,3,22,2,14,1,2,2,79,-8,9,1,6,92
68,262,11,113,21,2,0,74,14,6,23,1,17,0,0,0,38,-8,3,-8,3,25
77,221,0,64,31,0,0,94,14,6,36,4,51,-7,1,0,9,88,3,6,0,45
73,348,8,102,12,0,0,83,4,4,12,1,33,0,0,0,28,-8,4,2,0,75
86,189,2,76,19,0,0,100,-7,7,24,3,58,-7,0,0,5,100,4,3,0,78
83,296,43,128,8,0,0,100,-7,7,8,0,38,0,1,1,10,84,2,1,0,50
