V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
81.0,0.0,2.0,0,1.0,0.0,628.0,49,218.0,2.0,67,0.0,3,2,1,2,9,6,12.0,3,4.0,91.0,5,8,0.0,2,0,11.0,1,5,1
0.0,1.0,5.0,3,1854.0,49.0,7.0,9,47.0,0.0,3,6.0,0,2,1,0,9,6,8.0,3,6.0,71.0,2,8,3.0,1,1,8.0,6,0,1
1.0,50.0,1.0,4,1006.0,14.0,62.0,35,442.0,1.0,23,4.0,3,2,6,3,9,7,1.0,2,0.0,5.0,2,5,1.0,4,0,39.0,7,1,1
0.0,13.0,2.0,2,5250.0,433.0,3.0,2,267.0,0.0,3,2.0,4,2,4,3,9,6,16.0,0,36.0,0.0,1,5,1.0,0,1,1.0,6,0,4
0.0,11.0,1.0,1,5528.0,228.0,2.0,5,16.0,0.0,1,1.0,7,2,1,3,9,7,23.0,1,44.0,0.0,6,8,0.0,1,1,6.0,8,0,3
6.0,110.0,4.0,14,93.0,26.0,89.0,19,1288.0,2.0,14,21.0,4,2,1,1,9,4,0.0,3,0.0,18.0,8,3,0.0,2,0,1.0,8,0,2
1.0,3.0,267.0,5,0.0,1.0,1.0,7,7.0,1.0,1,1.0,7,2,7,2,8,6,25.0,2,40.0,19.0,1,5,215.0,1,2,5.0,4,2,2
4.0,1.0,1.0,8,1.0,0.0,13.0,14,289.0,1.0,6,0.0,4,2,6,3,8,5,14.0,3,31.0,17.0,1,8,4.0,4,1,3.0,8,1,1
7.0,604.0,44.0,14,1.0,0.0,23.0,16,173.0,1.0,4,0.0,7,2,3,3,9,8,1.0,2,2.0,133.0,1,5,19.0,6,1,0.0,6,0,17
0.0,21.0,19.0,7,2223.0,148.0,24.0,13,39.0,0.0,1,7.0,4,2,1,3,9,6,3.0,3,4.0,3.0,1,8,0.0,0,2,66.0,5,1,7
0.0,22.0,6.0,9,2661.0,52.0,10.0,30,178.0,0.0,4,9.0,4,2,6,3,9,5,2.0,3,19.0,31.0,1,3,3.0,5,1,3.0,1,2,1
0.0,3.0,27.0,11,5610.0,1412.0,5.0,37,160.0,0.0,1,29.0,7,2,1,3,9,2,18.0,1,0.0,30.0,0,5,31.0,2,0,0.0,7,7,4
0.0,2093.0,2.0,2,27.0,2.0,36.0,2,3.0,0.0,14,0.0,3,2,1,3,8,7,2.0,1,0.0,65.0,1,8,20.0,2,0,1.0,6,7,1
2.0,412.0,8.0,21,12.0,16.0,2.0,20,21.0,1.0,1,1.0,7,2,4,3,1,7,25.0,0,8.0,21.0,2,10,4.0,2,1,29.0,2,0,1
0.0,25.0,8.0,1,10139.0,551.0,3.0,15,221.0,0.0,2,4.0,7,2,3,3,1,7,1.0,0,5.0,79.0,1,8,2.0,1,1,1.0,7,0,3
0.0,1.0,13.0,3,3006.0,210.0,10.0,4,16.0,0.0,1,3.0,7,2,6,1,9,4,4.0,3,12.0,77.0,5,8,41.0,0,1,44.0,6,6,3
6.0,0.0,9.0,7,2.0,3.0,6.0,7,7.0,2.0,2,3.0,9,2,1,1,9,6,4.0,0,21.0,90.0,1,3,12.0,3,0,1.0,4,0,0
0.0,1.0,14.0,3,2907.0,9.0,12.0,4,14.0,0.0,3,3.0,6,2,1,1,9,6,7.0,3,35.0,235.0,1,3,136.0,0,2,0.0,8,1,2
1.0,51.0,2.0,0,2.0,1.0,1.0,0,0.0,1.0,1,0.0,7,2,4,2,9,6,5.0,1,18.0,21.0,1,10,2.0,1,1,3.0,8,1,1
0.0,46.0,15.0,15,2666.0,28.0,10.0,21,38.0,0.0,1,15.0,4,2,3,2,9,4,0.0,0,47.0,48.0,0,5,44.0,3,0,1.0,6,20,2
0.0,35.0,81.0,5,2607.0,716.0,2.0,39,220.0,0.0,1,6.0,5,2,0,2,9,1,0.0,2,9.0,15.0,8,5,2.0,7,0,1.0,6,1,0
0.0,3.0,1.0,1,1435.0,9.0,2.0,8,102.0,0.0,1,1.0,9,2,6,2,9,6,40.0,1,3.0,22.0,1,10,0.0,1,1,0.0,7,3,1
1.0,0.0,557.0,9,0.0,8.0,1.0,10,10.0,1.0,1,0.0,0,2,1,2,9,1,1.0,3,12.0,32.0,8,3,34.0,0,1,0.0,8,1,5
2.0,0.0,7.0,6,84.0,21.0,20.0,27,362.0,1.0,4,6.0,9,2,1,2,9,6,13.0,3,23.0,59.0,1,8,10.0,4,1,12.0,6,2,2
1.0,1.0,14.0,7,986.0,8.0,3.0,15,22.0,1.0,2,7.0,4,2,0,2,8,5,1.0,0,4.0,29.0,0,8,1.0,2,1,2.0,7,2,3
2.0,54.0,1.0,2,27.0,12.0,17.0,2,52.0,1.0,4,2.0,4,2,1,1,9,8,1.0,1,24.0,46.0,0,5,10.0,1,0,2.0,6,3,23
1.0,0.0,1.0,7,511.0,8.0,28.0,9,196.0,1.0,5,7.0,4,2,1,3,9,6,14.0,1,3.0,0.0,0,8,2.0,1,1,10.0,6,1,1
0.0,5.0,5.0,2,2772.0,401.0,8.0,7,8.0,0.0,2,2.0,3,2,1,3,9,6,9.0,3,0.0,9.0,1,8,16.0,1,1,0.0,6,2,0
11.0,81.0,7.0,2,60.0,2.0,11.0,7,17.0,2.0,2,2.0,3,2,4,0,9,8,0.0,3,24.0,2.0,5,3,23.0,1,0,5.0,7,1,3
1.0,27.0,65.0,9,0.0,0.0,1.0,8,10.0,1.0,1,0.0,4,2,4,3,9,6,1.0,0,2.0,1.0,7,8,13.0,1,2,4.0,1,1,4
0.0,28.0,5.0,5,4066.0,220.0,5.0,25,103.0,0.0,3,5.0,7,2,1,3,9,7,1.0,2,9.0,19.0,1,5,526.0,3,0,0.0,6,3,6
2.0,0.0,13.0,7,1307.0,12.0,23.0,12,152.0,0.0,8,7.0,4,2,1,0,1,7,3.0,2,1.0,12.0,1,5,11.0,2,0,8.0,8,3,5
3.0,38.0,3.0,5,511.0,9.0,3.0,9,8.0,1.0,1,5.0,9,2,2,0,9,7,7.0,3,40.0,0.0,8,5,2.0,0,0,0.0,1,1,1
0.0,1.0,2.0,2,2744.0,6.0,22.0,5,97.0,0.0,6,2.0,3,2,1,3,9,1,2.0,3,9.0,12.0,1,5,2.0,6,0,52.0,7,1,1
0.0,2.0,41.0,2,2884.0,175.0,2.0,20,27.0,0.0,1,2.0,4,2,0,0,1,6,27.0,0,0.0,3.0,1,10,50.0,0,1,2.0,1,11,4
3.0,118.0,2.0,3,1.0,1.0,7.0,3,3.0,1.0,2,0.0,7,2,1,3,9,7,41.0,3,31.0,2.0,5,8,6.0,12,1,7.0,6,1,2
3.0,185.0,4.0,8,254.0,33.0,11.0,43,164.0,2.0,5,8.0,4,2,1,3,9,6,2.0,1,14.0,60.0,7,8,2.0,1,0,0.0,6,3,0
0.0,3129.0,3.0,0,3156.0,4.0,19.0,1,30.0,0.0,3,1.0,5,2,1,1,5,8,51.0,2,12.0,1.0,1,3,9.0,2,1,11.0,7,3,0
0.0,0.0,22.0,8,3932.0,34.0,3.0,11,24.0,0.0,1,8.0,7,2,0,0,9,2,33.0,1,17.0,15.0,1,8,312.0,1,1,0.0,8,1,1
3.0,38.0,214.0,6,231.0,59.0,6.0,10,146.0,1.0,4,35.0,7,2,1,1,9,8,18.0,3,8.0,17.0,1,8,2.0,2,0,22.0,6,6,7
4.0,9.0,1.0,3,882.0,21.0,4.0,9,12.0,1.0,1,3.0,7,2,7,3,1,7,98.0,3,10.0,524.0,1,3,23.0,1,1,46.0,6,7,0
0.0,1124.0,4.0,3,5322.0,113.0,1.0,5,21.0,0.0,1,3.0,3,2,7,3,9,6,0.0,1,7.0,69.0,1,6,4.0,5,0,1.0,7,1,1
0.0,60.0,40.0,15,5826.0,45.0,2.0,24,35.0,0.0,2,15.0,7,2,0,2,7,6,49.0,0,0.0,21.0,1,10,2.0,1,0,11.0,8,1,5
2.0,5.0,1.0,4,2.0,1.0,2.0,4,4.0,1.0,1,1.0,3,2,1,3,8,6,28.0,3,7.0,2.0,3,8,0.0,1,1,9.0,6,1,0
12.0,1.0,63.0,9,112.0,21.0,134.0,40,524.0,2.0,14,20.0,3,2,4,0,1,6,1.0,0,0.0,228.0,1,8,15.0,0,1,5.0,6,1,0
3.0,49.0,19.0,2,17.0,2.0,3.0,2,2.0,1.0,1,2.0,7,2,0,2,8,8,1.0,1,28.0,30.0,5,5,34.0,1,0,1.0,9,3,11
2.0,13.0,6.0,14,4.0,1.0,5.0,18,93.0,1.0,3,1.0,0,2,1,0,9,7,0.0,2,36.0,23.0,1,3,2.0,9,1,14.0,6,4,0
2.0,27.0,108.0,5,125.0,26.0,129.0,32,912.0,1.0,21,6.0,7,2,4,3,9,1,243.0,2,22.0,242.0,1,5,0.0,2,1,4.0,7,20,1
3.0,38.0,1.0,4,1474.0,5.0,11.0,1,329.0,0.0,7,5.0,7,2,1,3,1,8,49.0,2,2.0,36.0,7,5,10.0,2,0,11.0,8,0,2
0.0,22.0,15.0,6,8172.0,203.0,20.0,12,43.0,0.0,1,6.0,7,2,1,0,1,6,10.0,2,44.0,147.0,7,3,2.0,4,1,18.0,6,0,2
2.0,1.0,9.0,10,156.0,52.0,62.0,44,370.0,1.0,15,10.0,7,2,1,3,9,7,14.0,2,41.0,291.0,0,3,1.0,1,0,2.0,7,6,5
0.0,13.0,4.0,5,4475.0,422.0,11.0,39,142.0,0.0,2,10.0,7,2,1,3,9,8,1.0,2,11.0,64.0,6,3,12.0,2,1,5.0,6,0,3
0.0,45.0,4.0,3,27434.0,688.0,1.0,8,562.0,0.0,1,7.0,7,0,7,1,9,8,3.0,1,11.0,57.0,1,8,0.0,1,0,3.0,6,5,1
0.0,12.0,2.0,2,7189.0,153.0,32.0,5,70.0,0.0,1,2.0,7,2,1,2,9,8,0.0,2,10.0,5.0,7,8,5.0,9,1,12.0,6,3,3
0.0,2.0,2.0,9,1481.0,48.0,6.0,31,378.0,0.0,3,9.0,3,2,1,3,9,8,0.0,0,5.0,47.0,1,0,13.0,0,3,1.0,6,1,6
1.0,0.0,8.0,4,7.0,1.0,5.0,4,4.0,1.0,3,1.0,3,2,1,1,9,7,0.0,1,37.0,85.0,8,10,34.0,6,1,4.0,7,0,1
0.0,0.0,8.0,19,3311.0,57.0,2.0,22,120.0,0.0,2,19.0,7,2,0,0,9,2,151.0,3,9.0,7.0,2,8,12.0,1,1,26.0,6,3,7
0.0,0.0,8.0,3,2230.0,110.0,1.0,13,20.0,0.0,1,3.0,4,2,7,3,9,8,15.0,3,2.0,15.0,0,8,2.0,1,0,9.0,6,0,1
0.0,27.0,1.0,1,1706.0,54.0,3.0,49,49.0,0.0,1,1.0,5,2,0,3,9,7,0.0,3,5.0,4.0,3,6,12.0,1,0,0.0,6,1,5
9.0,13.0,6.0,10,635.0,64.0,11.0,40,535.0,1.0,2,10.0,7,2,1,3,9,7,10.0,0,42.0,12.0,5,8,4.0,1,1,5.0,7,0,9
0.0,88.0,12.0,11,2779.0,77.0,15.0,42,79.0,0.0,1,11.0,7,2,1,2,8,6,4.0,3,8.0,78.0,3,8,0.0,1,1,3.0,2,2,0
0.0,0.0,33.0,14,1794.0,35.0,2.0,24,66.0,0.0,2,17.0,3,2,1,1,9,7,0.0,3,7.0,146.0,8,8,3.0,1,1,1.0,8,18,3
1.0,35.0,4.0,4,5.0,1.0,25.0,5,270.0,1.0,7,1.0,4,2,1,3,8,7,6.0,2,0.0,0.0,1,3,17.0,1,1,0.0,1,0,3
3.0,40.0,2.0,2,957.0,213.0,3.0,30,30.0,1.0,1,2.0,4,2,0,3,9,2,29.0,0,3.0,10.0,7,8,9.0,6,1,8.0,6,2,4
1.0,40.0,3.0,3,465.0,15.0,1.0,12,12.0,1.0,1,3.0,7,2,4,3,8,7,33.0,0,1.0,108.0,1,8,34.0,0,1,12.0,6,6,51
0.0,3.0,2.0,3,2626.0,102.0,1.0,3,49.0,0.0,1,3.0,0,2,7,2,9,7,28.0,0,9.0,39.0,1,8,3.0,5,1,1.0,7,0,2
0.0,8.0,1.0,1,4786.0,32.0,7.0,1,29.0,0.0,2,1.0,4,2,1,3,8,7,10.0,0,11.0,21.0,1,10,0.0,1,2,1.0,7,2,1
1.0,39.0,1.0,1,14.0,2.0,1.0,1,1.0,1.0,1,1.0,3,2,7,3,9,7,104.0,1,5.0,5.0,5,8,3.0,10,3,3.0,7,2,0
5.0,12.0,28.0,18,241.0,23.0,153.0,28,251.0,1.0,15,18.0,7,2,1,1,8,1,26.0,1,7.0,280.0,1,3,5.0,0,0,0.0,8,5,4
4.0,1.0,2.0,12,69.0,12.0,4.0,12,12.0,1.0,1,12.0,4,2,1,3,9,8,0.0,2,8.0,57.0,8,5,0.0,2,1,20.0,6,1,1
2.0,-1.0,9.0,10,1186.0,56.0,2.0,44,44.0,1.0,1,10.0,3,2,1,0,9,6,0.0,1,8.0,10.0,1,10,26.0,1,0,1.0,6,3,1
0.0,390.0,2.0,6,3850.0,53.0,11.0,11,177.0,0.0,5,6.0,7,2,1,2,9,8,12.0,3,0.0,24.0,0,0,7.0,3,1,2.0,2,7,5
2.0,4.0,3.0,5,1.0,2.0,8.0,7,92.0,2.0,6,2.0,7,2,1,3,9,8,6.0,1,2.0,1.0,1,8,1.0,1,1,0.0,7,2,2
1.0,146.0,6.0,5,169.0,6.0,6.0,11,116.0,1.0,5,5.0,4,2,1,0,1,6,1.0,3,2.0,27.0,1,3,7.0,1,1,2.0,7,4,0
3.0,25.0,11.0,4,5.0,2.0,36.0,29,324.0,1.0,12,2.0,3,2,1,3,8,8,5.0,0,0.0,6.0,8,3,0.0,3,0,12.0,7,1,1
1.0,1.0,2.0,3,911.0,118.0,5.0,15,137.0,1.0,3,3.0,3,2,1,3,1,6,0.0,3,1.0,18.0,1,5,2.0,10,1,1.0,8,0,11
6.0,2.0,28.0,3,591.0,28.0,16.0,4,6.0,1.0,3,3.0,7,2,0,3,9,6,12.0,3,38.0,0.0,1,8,2.0,3,0,3.0,6,1,0
2.0,1.0,29.0,6,972.0,9.0,2.0,7,6.0,1.0,1,6.0,3,2,7,1,8,7,1.0,1,2.0,10.0,8,6,60.0,2,1,131.0,6,26,4
1.0,63.0,4.0,1,1389.0,62.0,3.0,1,1.0,0.0,2,1.0,4,2,7,2,9,6,0.0,0,13.0,484.0,2,3,46.0,2,1,2.0,6,0,5
0.0,0.0,10.0,1,14196.0,52.0,2.0,2,68.0,0.0,1,1.0,3,2,0,2,9,1,14.0,3,7.0,0.0,5,5,0.0,14,1,0.0,6,1,2
0.0,7.0,2.0,1,3144.0,478.0,2.0,2,12.0,0.0,1,1.0,7,2,1,2,9,7,3.0,3,0.0,18.0,1,5,7.0,1,0,13.0,8,1,2
1.0,266.0,15.0,28,28.0,28.0,1.0,25,28.0,1.0,1,28.0,3,2,7,2,9,6,195.0,2,14.0,244.0,1,10,0.0,2,0,1.0,7,5,0
3.0,0.0,4.0,3,0.0,0.0,6.0,4,42.0,1.0,3,0.0,7,2,1,2,9,8,4.0,3,44.0,6.0,1,10,13.0,16,1,6.0,6,1,0
6.0,1.0,4.0,9,76.0,11.0,6.0,14,14.0,2.0,2,9.0,7,2,1,3,9,6,0.0,3,17.0,0.0,1,8,1.0,1,1,0.0,8,1,0
0.0,31.0,7.0,8,1501.0,14.0,3.0,14,14.0,0.0,1,8.0,4,2,0,0,8,11,3.0,2,9.0,5.0,1,8,0.0,7,0,8.0,2,0,0
2.0,14.0,1.0,6,2.0,3.0,147.0,21,1040.0,1.0,33,2.0,3,2,6,3,9,6,8.0,3,0.0,69.0,1,10,0.0,9,1,6.0,7,1,3
1.0,4.0,2.0,2,0.0,2.0,1.0,2,2.0,1.0,1,2.0,4,2,3,0,9,6,14.0,2,4.0,8.0,4,5,3.0,2,1,5.0,6,6,4
0.0,813.0,25.0,0,2010.0,55.0,4.0,12,66.0,0.0,2,6.0,3,2,1,3,5,6,13.0,0,2.0,4.0,1,8,5.0,2,0,2.0,6,1,1
3.0,1.0,23.0,7,0.0,0.0,3.0,25,24.0,2.0,2,0.0,0,2,1,2,9,6,9.0,0,9.0,0.0,5,5,38.0,0,1,2.0,6,0,2
0.0,2.0,21.0,14,3373.0,236.0,21.0,40,239.0,0.0,9,31.0,7,2,1,3,8,8,2.0,3,4.0,92.0,3,8,8.0,3,1,20.0,6,3,18
15.0,185.0,4.0,5,47.0,5.0,70.0,5,10.0,2.0,11,5.0,3,2,7,3,9,8,0.0,0,18.0,1024.0,0,5,15.0,1,0,14.0,8,2,0
4.0,81.0,52.0,17,28.0,15.0,8.0,18,18.0,1.0,3,10.0,3,2,1,2,9,6,9.0,2,2.0,460.0,1,3,35.0,0,0,0.0,6,0,0
60.0,301.0,79.0,13,0.0,0.0,71.0,33,132.0,1.0,3,0.0,7,2,1,1,1,1,4.0,0,6.0,4.0,5,10,9.0,1,1,0.0,9,1,1
1.0,1.0,11.0,11,25.0,10.0,1.0,18,43.0,1.0,1,10.0,0,2,7,1,9,6,16.0,2,4.0,11.0,1,3,5.0,2,0,34.0,7,6,1
0.0,177.0,9.0,9,5774.0,370.0,94.0,27,416.0,0.0,4,9.0,7,2,1,3,9,8,5.0,3,2.0,0.0,1,3,24.0,23,3,40.0,4,0,14
1.0,14.0,2.0,15,357.0,33.0,1.0,14,73.0,1.0,1,15.0,7,2,2,3,9,8,21.0,3,2.0,36.0,1,8,20.0,7,0,33.0,7,2,2
0.0,752.0,17.0,5,1625.0,156.0,14.0,40,222.0,0.0,6,15.0,7,2,1,1,8,4,8.0,2,4.0,112.0,1,7,0.0,1,1,0.0,12,1,1
3.0,0.0,82.0,23,28.0,49.0,119.0,29,219.0,1.0,11,23.0,7,2,1,1,9,8,85.0,2,12.0,5.0,2,5,1.0,9,0,16.0,6,0,0
4.0,20.0,2.0,2,370.0,20.0,7.0,32,37.0,1.0,3,2.0,7,2,4,3,1,7,4.0,1,20.0,172.0,1,10,49.0,2,1,3.0,6,5,0
0.0,84.0,9.0,4,4474.0,409.0,4.0,41,230.0,0.0,4,32.0,7,2,4,3,9,6,7.0,3,23.0,15.0,0,5,1.0,3,0,31.0,7,3,1
8.0,49.0,12.0,16,0.0,0.0,8.0,13,16.0,1.0,1,0.0,7,2,1,0,9,9,30.0,2,14.0,12.0,1,3,5.0,3,1,8.0,6,0,15
1.0,28.0,3.0,6,23.0,6.0,1.0,6,6.0,1.0,1,6.0,0,2,4,3,9,7,10.0,3,4.0,3.0,2,8,6.0,16,1,4.0,7,1,1
0.0,583.0,37.0,4,2043.0,252.0,5.0,5,71.0,0.0,3,5.0,7,2,1,3,9,6,79.0,3,15.0,3.0,1,3,0.0,3,1,14.0,6,7,0
6.0,2.0,19.0,5,20.0,1.0,11.0,19,130.0,1.0,5,1.0,7,2,1,3,9,1,7.0,0,2.0,0.0,1,3,1.0,1,0,0.0,6,7,1
0.0,14.0,22.0,11,4508.0,256.0,5.0,15,76.0,0.0,1,15.0,7,2,1,0,9,8,10.0,3,43.0,8.0,1,8,0.0,12,0,2.0,6,2,3
3.0,0.0,17.0,3,37.0,3.0,11.0,3,34.0,1.0,6,3.0,3,2,1,2,9,6,3.0,3,16.0,13.0,7,10,0.0,5,0,1.0,7,0,1
129.0,3613.0,3.0,2,48.0,0.0,136.0,26,38.0,2.0,3,0.0,4,2,1,1,9,6,2.0,0,12.0,125.0,0,3,28.0,2,0,11.0,8,1,0
2.0,0.0,25.0,14,285.0,16.0,16.0,15,136.0,1.0,6,14.0,7,2,1,2,8,6,9.0,0,13.0,99.0,0,7,0.0,5,0,3.0,6,0,3
2.0,2093.0,4.0,3,220.0,122.0,2.0,30,104.0,1.0,1,3.0,4,2,0,0,9,7,4.0,2,5.0,75.0,1,8,47.0,2,1,17.0,1,4,4
2.0,2.0,30.0,2,810.0,33.0,2.0,35,33.0,2.0,2,25.0,3,2,0,1,8,6,0.0,1,0.0,15.0,1,8,0.0,2,0,0.0,6,1,0
4.0,380.0,31.0,9,2.0,0.0,56.0,20,150.0,1.0,16,0.0,3,2,3,1,9,6,11.0,1,2.0,0.0,8,8,53.0,4,1,1.0,6,1,4
0.0,3.0,10.0,4,2558.0,24.0,1.0,6,14.0,0.0,1,4.0,7,2,7,0,1,6,1.0,1,10.0,15.0,2,8,8.0,6,0,0.0,6,6,1
0.0,3.0,1.0,4,4288.0,128.0,5.0,24,259.0,0.0,2,4.0,4,2,1,3,8,6,0.0,3,9.0,4.0,1,0,3.0,4,1,20.0,6,1,1
4.0,567.0,20.0,0,24.0,9.0,4.0,0,0.0,1.0,1,0.0,4,2,1,0,8,7,1.0,0,0.0,3.0,8,0,7.0,3,1,38.0,9,3,0
1.0,12.0,16.0,16,54.0,23.0,17.0,22,90.0,1.0,2,23.0,7,2,1,2,8,8,4.0,0,5.0,2.0,1,3,1.0,0,1,0.0,1,3,4
1.0,8.0,9.0,4,1235.0,63.0,13.0,23,82.0,1.0,2,13.0,4,2,1,3,9,7,5.0,3,2.0,5.0,1,8,7.0,1,1,0.0,7,3,4
1.0,0.0,11.0,9,233.0,9.0,1.0,6,9.0,1.0,1,9.0,7,2,0,1,9,8,30.0,3,22.0,5.0,1,5,3.0,1,0,0.0,6,8,2
4.0,10.0,4.0,9,2.0,4.0,4.0,9,40.0,1.0,1,4.0,7,2,1,0,9,6,0.0,2,1.0,8.0,1,5,13.0,1,2,25.0,8,22,11
110.0,563.0,16.0,6,33.0,13.0,310.0,5,8.0,3.0,17,5.0,7,2,1,2,9,6,0.0,3,1.0,1.0,1,8,17.0,1,1,40.0,12,1,0
1.0,1.0,3.0,2,617.0,2.0,55.0,39,734.0,1.0,18,2.0,3,2,6,3,9,5,2.0,3,26.0,38.0,1,8,3.0,1,0,0.0,6,1,7
2.0,0.0,3.0,5,264.0,8.0,2.0,5,5.0,1.0,1,5.0,7,2,0,3,9,1,0.0,3,20.0,25.0,6,10,2.0,2,1,21.0,6,2,1
0.0,4.0,12.0,12,2934.0,670.0,4.0,17,306.0,0.0,1,12.0,3,2,4,3,9,1,2.0,3,12.0,13.0,1,8,0.0,3,3,12.0,7,2,0
9.0,1.0,8.0,2,5.0,0.0,19.0,2,66.0,1.0,3,0.0,7,2,1,2,9,7,2.0,3,26.0,462.0,5,3,3.0,13,0,62.0,7,16,1
1.0,181.0,5.0,5,1260.0,6.0,2.0,6,6.0,0.0,1,5.0,7,2,1,3,8,4,103.0,1,13.0,191.0,0,5,19.0,2,1,19.0,1,5,3
1.0,31.0,30.0,12,4.0,6.0,4.0,12,69.0,1.0,4,6.0,7,2,1,0,1,9,7.0,0,0.0,5.0,1,8,28.0,1,2,5.0,1,0,0
0.0,1.0,5.0,13,1272.0,13.0,1.0,13,13.0,0.0,1,13.0,7,2,7,0,9,8,2.0,1,5.0,74.0,0,8,6.0,0,1,19.0,7,1,16
16.0,62.0,4.0,8,2.0,2.0,16.0,13,16.0,2.0,2,2.0,4,2,1,3,5,6,3.0,1,25.0,113.0,1,3,3.0,0,0,38.0,6,4,1
1.0,4978.0,8.0,0,44.0,0.0,1.0,0,0.0,1.0,1,0.0,4,2,7,3,8,7,80.0,3,16.0,100.0,1,3,1.0,1,0,4.0,4,1,1
1.0,0.0,2.0,1,1427.0,4.0,1.0,3,10.0,1.0,1,2.0,3,2,1,1,1,6,19.0,2,1.0,77.0,0,8,1.0,1,0,8.0,6,5,1
4.0,1.0,43.0,0,34.0,0.0,4.0,1,0.0,1.0,1,0.0,3,2,1,0,9,4,1.0,3,0.0,12.0,0,10,2.0,0,1,8.0,6,3,0
7.0,276.0,4.0,3,36.0,2.0,9.0,4,6.0,1.0,3,2.0,7,2,1,3,8,7,2.0,2,32.0,3.0,8,8,55.0,1,1,1.0,6,11,0
0.0,2.0,6.0,1,1260.0,115.0,5.0,41,274.0,0.0,2,6.0,7,2,1,0,9,7,1.0,3,2.0,20.0,1,3,1.0,1,0,2.0,8,1,10
1.0,9.0,22.0,11,74.0,15.0,1.0,14,14.0,1.0,1,14.0,4,2,7,2,9,6,12.0,3,0.0,2.0,1,8,80.0,2,0,0.0,6,3,1
8.0,3.0,13.0,3,15.0,3.0,8.0,2,3.0,1.0,1,3.0,4,2,1,3,9,7,14.0,3,20.0,46.0,1,10,5.0,2,1,14.0,8,4,1
6.0,0.0,2.0,19,27.0,11.0,18.0,44,129.0,3.0,9,10.0,3,2,1,3,9,6,5.0,3,43.0,302.0,1,8,38.0,1,0,113.0,6,3,0
15.0,181.0,21.0,8,0.0,0.0,15.0,8,8.0,1.0,1,0.0,7,2,1,2,9,6,0.0,3,0.0,236.0,1,7,28.0,2,1,12.0,2,1,2
0.0,1.0,62.0,12,1661.0,42.0,5.0,12,29.0,0.0,1,13.0,7,2,6,2,9,7,1.0,1,2.0,0.0,1,5,1.0,1,1,0.0,6,2,1
20.0,31.0,1.0,3,28.0,1.0,34.0,5,3.0,2.0,4,1.0,3,2,1,3,9,9,0.0,3,1.0,245.0,8,5,4.0,1,0,30.0,7,0,13
0.0,0.0,2.0,2,1533.0,36.0,13.0,26,42.0,0.0,3,2.0,3,2,1,0,9,1,0.0,1,20.0,198.0,1,5,147.0,10,1,0.0,4,4,4
0.0,0.0,11.0,10,1513.0,18.0,1.0,13,18.0,0.0,1,10.0,4,2,7,2,8,4,8.0,1,41.0,68.0,0,8,11.0,6,1,2.0,6,1,3
1.0,0.0,153.0,3,82.0,7.0,1.0,5,7.0,1.0,1,7.0,3,2,1,0,9,7,1.0,3,39.0,123.0,4,10,2.0,2,1,11.0,6,13,4
3.0,181.0,43.0,1,302.0,47.0,3.0,28,28.0,1.0,1,25.0,7,2,4,3,9,7,2.0,3,10.0,441.0,7,8,64.0,0,0,0.0,1,1,1
0.0,15.0,1.0,1,2694.0,2.0,1.0,1,52.0,0.0,1,1.0,3,2,0,3,9,6,0.0,3,4.0,48.0,6,8,0.0,3,0,0.0,6,1,0
0.0,1.0,13.0,24,810.0,789.0,16.0,18,173.0,0.0,1,24.0,3,2,4,1,9,6,2.0,3,4.0,3.0,1,8,7.0,0,0,0.0,2,1,4
0.0,16.0,12.0,2,2871.0,283.0,1.0,22,44.0,0.0,1,2.0,4,2,2,0,9,5,9.0,3,30.0,2.0,1,10,90.0,1,1,45.0,4,0,2
4.0,1.0,4.0,11,5.0,31.0,4.0,15,18.0,1.0,1,9.0,7,2,1,3,9,8,84.0,3,37.0,7.0,5,3,39.0,2,1,8.0,4,7,3
0.0,0.0,2.0,2,2995.0,15.0,6.0,3,9.0,0.0,2,2.0,7,2,6,2,9,7,11.0,2,7.0,23.0,3,8,3.0,4,0,2.0,9,1,22
0.0,1.0,124.0,37,1771.0,47.0,9.0,44,47.0,0.0,1,37.0,9,2,1,1,9,6,6.0,0,11.0,7.0,5,8,64.0,3,1,33.0,6,0,5
1.0,35.0,1.0,1,397.0,42.0,1.0,19,17.0,1.0,1,1.0,4,2,1,3,9,6,1.0,0,34.0,166.0,1,3,2.0,4,1,4.0,2,2,1
0.0,21.0,7.0,3,3880.0,43.0,6.0,13,16.0,0.0,1,5.0,3,2,1,1,9,1,0.0,2,4.0,3.0,0,8,12.0,1,1,31.0,1,3,0
0.0,390.0,1.0,4,3283.0,132.0,46.0,5,172.0,0.0,7,4.0,3,2,4,1,8,7,1.0,0,1.0,29.0,1,3,2.0,0,1,2.0,8,2,2
0.0,167.0,25.0,9,4050.0,11.0,41.0,11,61.0,0.0,8,9.0,7,2,4,1,1,8,1.0,3,12.0,3.0,7,8,0.0,0,0,1.0,1,3,0
1.0,247.0,17.0,2,4.0,0.0,2.0,2,6.0,1.0,2,0.0,9,2,0,2,9,8,0.0,3,0.0,6.0,1,8,7.0,0,1,0.0,8,6,4
