V1,V6,V10,V12,V13,V14,V15
24,1295.0,22,355.0,2,92.0,1
52,2569.0,11,258.0,5,-1.0,0
46,-591.0,9,126.0,1,-1.0,0
52,583.0,17,209.0,1,91.0,2
59,681.0,14,427.0,2,-1.0,0
44,294.0,16,165.0,3,-1.0,0
34,23076.0,26,243.0,2,35.0,6
34,1228.0,30,580.0,2,84.0,8
46,0.0,25,87.0,2,-1.0,0
32,11.0,5,399.0,1,-1.0,0
46,954.0,4,532.0,2,-1.0,0
37,108.0,4,262.0,2,-1.0,0
60,2557.0,2,415.0,1,-1.0,0
47,-512.0,27,220.0,2,-1.0,0
34,674.0,7,587.0,2,-1.0,0
30,8089.0,18,232.0,2,294.0,2
24,91.0,15,134.0,2,-1.0,0
34,260.0,22,142.0,2,-1.0,0
57,5961.0,14,166.0,3,-1.0,0
27,114.0,9,375.0,2,-1.0,0
48,1949.0,13,683.0,2,-1.0,0
49,10772.0,8,89.0,2,-1.0,0
33,47.0,19,168.0,2,-1.0,0
39,117.0,18,1032.0,2,-1.0,0
79,3025.0,11,166.0,3,126.0,3
47,2785.0,13,570.0,1,-1.0,0
50,5024.0,7,661.0,1,267.0,11
28,134.0,8,262.0,1,-1.0,0
26,2509.0,27,776.0,3,97.0,3
32,2688.0,14,216.0,1,57.0,1
54,316.0,14,240.0,1,-1.0,0
53,65.0,25,41.0,2,-1.0,0
59,3444.0,6,241.0,2,-1.0,0
29,471.0,6,106.0,1,-1.0,0
47,15.0,12,181.0,4,-1.0,0
38,728.0,18,286.0,1,181.0,2
42,2665.0,4,280.0,2,126.0,11
80,0.0,23,639.0,1,189.0,1
47,0.0,23,203.0,4,-1.0,0
39,581.0,27,233.0,1,270.0,1
31,1326.0,7,689.0,1,-1.0,0
62,272.0,11,289.0,1,92.0,3
41,1819.0,22,397.0,1,371.0,3
35,3552.0,21,267.0,1,-1.0,0
39,278.0,28,60.0,3,-1.0,0
33,5.0,13,1346.0,1,-1.0,0
56,1922.0,24,247.0,2,-1.0,0
36,1227.0,4,775.0,5,341.0,3
59,4198.0,14,309.0,1,91.0,10
50,2410.0,21,65.0,1,-1.0,0
39,462.0,13,590.0,1,-1.0,0
67,2048.0,16,452.0,5,195.0,4
39,592.0,2,222.0,2,-1.0,0
29,795.0,10,270.0,2,-1.0,0
34,828.0,11,1080.0,3,-1.0,0
40,224.0,17,875.0,2,-1.0,0
42,214.0,16,127.0,1,-1.0,0
42,319.0,8,17.0,9,-1.0,0
40,-192.0,11,666.0,1,-1.0,0
36,495.0,14,187.0,1,94.0,9
30,1681.0,7,329.0,2,-1.0,0
49,7443.0,19,293.0,5,211.0,2
39,34.0,14,377.0,3,-1.0,0
53,592.0,13,151.0,1,-1.0,0
61,77.0,6,455.0,4,-1.0,0
58,462.0,13,495.0,1,93.0,1
40,0.0,28,496.0,2,182.0,11
35,0.0,9,524.0,1,96.0,5
26,622.0,28,1451.0,2,-1.0,0
25,4859.0,12,227.0,1,-1.0,0
40,-388.0,4,195.0,3,340.0,1
30,-118.0,15,377.0,1,-1.0,0
59,2552.0,5,125.0,3,-1.0,0
36,0.0,27,645.0,9,-1.0,0
40,1646.0,2,215.0,1,242.0,2
36,-78.0,6,346.0,1,-1.0,0
46,-287.0,30,113.0,3,-1.0,0
36,417.0,10,151.0,1,-1.0,0
32,-34.0,30,1236.0,2,-1.0,0
61,182.0,9,335.0,1,92.0,13
56,1210.0,11,935.0,1,-1.0,0
37,281.0,16,279.0,2,-1.0,0
51,1537.0,14,400.0,3,-1.0,0
35,739.0,12,13.0,7,172.0,4
38,1619.0,9,324.0,1,-1.0,0
32,2016.0,13,232.0,1,348.0,1
44,4758.0,22,712.0,6,-1.0,0
37,5355.0,17,466.0,4,-1.0,0
60,5990.0,6,396.0,3,-1.0,0
26,3704.0,19,238.0,4,-1.0,0
72,3856.0,10,582.0,4,115.0,1
33,309.0,15,42.0,4,-1.0,0
44,0.0,19,319.0,1,-1.0,0
49,561.0,15,173.0,1,-1.0,0
34,201.0,22,257.0,2,-1.0,0
44,88.0,2,275.0,1,-1.0,0
48,623.0,2,1425.0,2,-1.0,0
28,6551.0,23,203.0,1,-1.0,0
35,612.0,11,158.0,1,195.0,1
55,752.0,17,204.0,2,-1.0,0
43,-3372.0,29,386.0,2,-1.0,0
44,2033.0,3,444.0,1,99.0,1
27,377.0,19,645.0,2,-1.0,0
44,673.0,5,105.0,1,-1.0,0
59,1040.0,5,123.0,2,-1.0,0
26,1646.0,12,524.0,4,206.0,5
36,0.0,17,273.0,2,131.0,1
57,363.0,25,195.0,6,-1.0,0
18,108.0,9,92.0,1,183.0,1
40,209.0,12,302.0,2,344.0,3
40,27.0,20,467.0,2,-1.0,0
49,2039.0,6,451.0,1,169.0,2
50,-298.0,6,68.0,8,-1.0,0
51,482.0,14,178.0,1,-1.0,0
32,290.0,5,18.0,6,-1.0,0
42,0.0,15,194.0,4,-1.0,0
35,167.0,11,614.0,2,-1.0,0
28,61.0,21,744.0,1,109.0,3
63,1612.0,17,233.0,2,-1.0,0
54,-449.0,14,691.0,1,-1.0,0
58,588.0,4,171.0,2,-1.0,0
26,6840.0,28,1560.0,2,-1.0,0
40,-116.0,29,176.0,3,-1.0,0
37,171.0,7,250.0,3,-1.0,0
60,523.0,11,467.0,1,182.0,3
55,1613.0,3,296.0,1,270.0,3
25,815.0,19,268.0,6,-1.0,0
22,10971.0,28,181.0,2,-1.0,0
31,-68.0,26,293.0,4,-1.0,0
76,1492.0,3,383.0,1,-1.0,0
58,-382.0,31,644.0,12,-1.0,0
46,44.0,14,225.0,1,-1.0,0
58,5567.0,24,1869.0,1,-1.0,0
55,42.0,26,318.0,1,-1.0,0
25,507.0,15,832.0,1,367.0,3
43,983.0,26,97.0,1,-1.0,0
54,21.0,15,439.0,1,-1.0,0
30,341.0,20,478.0,1,-1.0,0
34,3696.0,8,758.0,2,160.0,5
66,154.0,15,268.0,5,181.0,2
34,1076.0,12,152.0,1,182.0,6
37,718.0,17,43.0,1,-1.0,0
46,0.0,6,322.0,5,-1.0,0
35,437.0,4,908.0,1,-1.0,0
34,158.0,9,190.0,1,92.0,9
35,8.0,23,93.0,3,-1.0,0
44,-61.0,11,1015.0,1,-1.0,0
49,-1547.0,27,492.0,3,-1.0,0
61,50.0,19,216.0,2,-1.0,0
55,890.0,22,1329.0,2,-1.0,0
40,57.0,6,102.0,4,-1.0,0
31,604.0,18,394.0,2,-1.0,0
37,2283.0,6,243.0,2,98.0,2
44,755.0,31,829.0,4,-1.0,0
46,1516.0,14,133.0,4,-1.0,0
33,-342.0,28,528.0,2,-1.0,0
30,1567.0,12,1133.0,4,-1.0,0
38,70.0,27,164.0,4,92.0,4
60,2408.0,20,102.0,4,-1.0,0
67,701.0,6,254.0,2,-1.0,0
59,1575.0,22,1241.0,11,-1.0,0
45,1506.0,28,365.0,4,-1.0,0
57,6005.0,8,704.0,1,323.0,6
55,962.0,28,623.0,1,181.0,3
72,1129.0,25,208.0,1,91.0,1
27,893.0,16,154.0,2,-1.0,0
25,-191.0,19,958.0,7,-1.0,0
39,393.0,26,281.0,1,-1.0,0
57,0.0,15,215.0,2,-1.0,0
39,386.0,29,201.0,2,-1.0,0
47,368.0,21,403.0,1,87.0,6
49,0.0,21,218.0,1,-1.0,0
37,1403.0,10,91.0,15,-1.0,0
46,198.0,14,93.0,1,350.0,1
47,3533.0,20,319.0,1,100.0,2
31,1306.0,28,217.0,5,-1.0,0
46,385.0,29,52.0,4,-1.0,0
34,17672.0,20,548.0,1,-1.0,0
57,403.0,18,603.0,1,340.0,2
37,2079.0,14,299.0,1,360.0,2
32,0.0,7,255.0,2,-1.0,0
30,601.0,27,154.0,1,-1.0,0
25,3856.0,20,16.0,28,-1.0,0
34,-346.0,13,136.0,4,-1.0,0
35,3285.0,21,1555.0,2,-1.0,0
35,2971.0,4,429.0,4,164.0,2
52,31.0,10,135.0,1,-1.0,0
43,601.0,16,792.0,2,-1.0,0
36,1400.0,11,608.0,3,-1.0,0
58,10180.0,3,180.0,2,-1.0,0
57,1269.0,31,1120.0,1,-1.0,0
47,0.0,19,50.0,2,-1.0,0
53,4401.0,11,241.0,1,92.0,1
52,4493.0,21,268.0,3,-1.0,0
24,1506.0,12,239.0,2,95.0,4
39,1963.0,6,100.0,4,-1.0,0
43,0.0,27,129.0,1,-1.0,0
38,531.0,29,214.0,3,226.0,7
31,410.0,23,342.0,1,-1.0,0
31,515.0,1,296.0,5,-1.0,0
38,6728.0,21,252.0,4,-1.0,0
34,1464.0,28,207.0,3,130.0,5
44,292.0,17,1153.0,4,-1.0,0
33,3404.0,2,312.0,3,-1.0,0
42,3641.0,14,869.0,1,-1.0,0
49,151.0,8,97.0,3,-1.0,0
21,2488.0,12,180.0,1,-1.0,0
58,4158.0,13,455.0,2,-1.0,0
35,0.0,19,644.0,4,-1.0,0
42,190.0,11,704.0,2,-1.0,0
32,3014.0,7,291.0,2,-1.0,0
43,3288.0,21,775.0,3,-1.0,0
43,1040.0,19,552.0,3,-1.0,0
36,203.0,29,139.0,1,-1.0,0
39,1444.0,25,362.0,8,-1.0,0
41,803.0,9,592.0,4,316.0,3
30,1675.0,4,181.0,1,-1.0,0
45,1041.0,29,238.0,3,-1.0,0
29,1026.0,12,138.0,2,92.0,2
32,1297.0,15,250.0,1,-1.0,0
32,522.0,22,576.0,2,-1.0,0
56,1119.0,14,265.0,2,-1.0,0
32,945.0,20,531.0,1,-1.0,0
36,1451.0,23,192.0,4,93.0,17
41,2226.0,7,182.0,2,99.0,1
40,0.0,21,1080.0,4,-1.0,0
52,-209.0,23,161.0,1,-1.0,0
38,455.0,19,255.0,2,555.0,6
28,4.0,27,133.0,5,-1.0,0
52,2240.0,13,845.0,1,-1.0,0
28,511.0,15,274.0,1,319.0,5
33,1737.0,30,524.0,2,-1.0,0
41,483.0,9,319.0,1,-1.0,0
37,-97.0,5,135.0,2,-1.0,0
32,974.0,3,228.0,1,-1.0,0
38,2329.0,29,261.0,1,-1.0,0
34,1011.0,1,253.0,1,-1.0,0
43,438.0,17,355.0,2,-1.0,0
41,1092.0,5,736.0,1,-1.0,0
40,665.0,9,781.0,1,-1.0,0
51,4712.0,20,172.0,2,-1.0,0
51,5350.0,31,612.0,4,-1.0,0
30,914.0,28,524.0,3,272.0,1
59,2396.0,27,1040.0,6,-1.0,0
44,2887.0,13,182.0,1,-1.0,0
50,1022.0,5,155.0,2,-1.0,0
58,0.0,14,358.0,2,-1.0,0
32,-91.0,26,95.0,2,-1.0,0
40,1808.0,12,560.0,1,-1.0,0
23,780.0,16,393.0,1,183.0,3
30,732.0,17,358.0,2,-1.0,0
32,-241.0,27,856.0,2,-1.0,0
29,25.0,14,244.0,1,343.0,2
54,487.0,21,828.0,4,-1.0,0
53,787.0,7,119.0,2,-1.0,0
43,0.0,23,183.0,2,184.0,13
32,540.0,29,750.0,1,-1.0,0
34,0.0,10,185.0,1,-1.0,0
21,123.0,12,449.0,1,-1.0,0
38,0.0,12,133.0,1,-1.0,0
37,0.0,17,65.0,2,119.0,1
33,-297.0,27,398.0,3,-1.0,0
31,1302.0,30,89.0,3,-1.0,0
59,161.0,21,272.0,2,-1.0,0
70,2795.0,8,301.0,2,-1.0,0
35,136.0,7,283.0,1,-1.0,0
51,0.0,30,273.0,4,-1.0,0
29,19.0,4,268.0,1,88.0,4
31,-277.0,17,1008.0,2,-1.0,0
44,1791.0,12,201.0,1,182.0,2
43,324.0,8,629.0,4,-1.0,0
50,8648.0,12,731.0,3,176.0,1
29,459.0,15,279.0,3,189.0,19
32,1918.0,17,321.0,1,-1.0,0
61,544.0,29,63.0,3,200.0,9
29,-493.0,18,536.0,2,334.0,4
52,0.0,30,161.0,6,-1.0,0
50,0.0,6,327.0,1,356.0,1
39,1587.0,8,108.0,2,98.0,3
33,0.0,30,227.0,2,-1.0,0
55,1161.0,20,8.0,6,-1.0,0
39,-50.0,27,59.0,1,-1.0,0
34,3743.0,18,722.0,4,-1.0,0
36,1327.0,29,174.0,2,-1.0,0
32,1710.0,15,439.0,1,175.0,3
30,-386.0,29,196.0,1,237.0,2
58,183.0,22,246.0,2,-1.0,0
26,354.0,8,282.0,5,347.0,5
30,-635.0,25,250.0,1,-1.0,0
36,3221.0,4,322.0,11,-1.0,0
33,478.0,30,475.0,2,-1.0,0
34,1057.0,27,176.0,10,-1.0,0
51,806.0,20,32.0,1,-1.0,0
53,587.0,19,561.0,1,-1.0,0
48,24.0,14,832.0,1,-1.0,0
31,937.0,9,51.0,3,-1.0,0
71,1311.0,10,301.0,2,91.0,1
26,81.0,8,803.0,2,-1.0,0
35,620.0,17,57.0,2,-1.0,0
25,316.0,27,347.0,2,-1.0,0
58,0.0,13,641.0,4,-1.0,0
59,100.0,5,1134.0,1,-1.0,0
30,-393.0,16,435.0,1,-1.0,0
28,475.0,10,30.0,2,-1.0,0
26,222.0,28,247.0,1,63.0,2
52,371.0,21,224.0,2,182.0,1
46,-11.0,11,139.0,2,-1.0,0
22,948.0,18,215.0,1,197.0,2
36,255.0,25,242.0,6,95.0,4
33,571.0,8,390.0,2,-1.0,0
43,3186.0,16,380.0,1,88.0,1
49,8399.0,19,596.0,2,-1.0,0
46,137.0,5,246.0,1,-1.0,0
48,-547.0,21,275.0,2,-1.0,0
32,983.0,20,500.0,2,133.0,1
47,86.0,2,1086.0,1,-1.0,0
37,0.0,11,129.0,4,107.0,2
40,874.0,14,75.0,1,-1.0,0
25,5.0,29,138.0,1,-1.0,0
59,16869.0,19,107.0,1,-1.0,0
37,2987.0,13,216.0,1,87.0,10
56,2986.0,30,124.0,1,-1.0,0
30,2544.0,8,108.0,2,-1.0,0
27,11862.0,20,217.0,1,87.0,6
33,2918.0,20,1059.0,2,-1.0,0
35,859.0,19,1554.0,1,-1.0,0
35,820.0,8,287.0,4,-1.0,0
39,3840.0,11,315.0,2,-1.0,0
42,7560.0,28,132.0,1,-1.0,0
52,3720.0,20,114.0,2,-1.0,0
41,1882.0,29,165.0,2,-1.0,0
33,1697.0,3,179.0,1,-1.0,0
42,1386.0,29,222.0,5,-1.0,0
31,180.0,17,299.0,2,-1.0,0
27,416.0,30,1193.0,2,-1.0,0
26,518.0,7,189.0,3,-1.0,0
39,-54.0,30,252.0,4,-1.0,0
61,103.0,7,292.0,1,-1.0,0
33,8514.0,20,131.0,1,-1.0,0
55,0.0,30,111.0,2,-1.0,0
31,756.0,20,355.0,2,-1.0,0
61,3114.0,13,381.0,1,-1.0,0
30,2539.0,5,199.0,5,-1.0,0
49,0.0,7,301.0,2,-1.0,0
57,1540.0,17,564.0,1,-1.0,0
47,3072.0,21,229.0,3,-1.0,0
21,524.0,26,185.0,1,-1.0,0
30,69.0,21,300.0,1,-1.0,0
35,80.0,2,579.0,2,-1.0,0
35,1880.0,20,154.0,1,-1.0,0
50,207.0,4,99.0,1,-1.0,0
34,800.0,5,144.0,1,-1.0,0
55,17.0,7,196.0,2,-1.0,0
53,1014.0,19,59.0,2,-1.0,0
30,2325.0,10,263.0,1,127.0,7
55,168.0,19,79.0,2,-1.0,0
37,0.0,15,280.0,6,-1.0,0
78,8556.0,21,137.0,2,-1.0,0
47,1694.0,20,560.0,3,-1.0,0
32,324.0,23,432.0,1,-1.0,0
44,38.0,15,152.0,2,-1.0,0
60,73.0,8,243.0,2,-1.0,0
40,75.0,16,259.0,1,-1.0,0
49,523.0,3,152.0,2,-1.0,0
52,4711.0,28,228.0,2,-1.0,0
44,2058.0,21,661.0,1,-1.0,0
61,8729.0,30,480.0,1,-1.0,0
45,1621.0,18,122.0,8,-1.0,0
38,323.0,19,138.0,1,-1.0,0
60,493.0,18,671.0,4,-1.0,0
57,9103.0,20,1098.0,2,-1.0,0
31,424.0,29,106.0,1,161.0,2
29,985.0,23,396.0,2,-1.0,0
36,478.0,13,610.0,1,-1.0,0
39,201.0,3,699.0,1,119.0,1
32,759.0,9,317.0,5,-1.0,0
52,502.0,17,637.0,3,-1.0,0
74,670.0,23,266.0,5,-1.0,0
38,1919.0,4,846.0,1,-1.0,0
30,953.0,2,747.0,2,-1.0,0
37,2084.0,21,137.0,2,-1.0,0
31,2994.0,10,182.0,1,229.0,2
46,558.0,6,319.0,1,-1.0,0
33,-274.0,17,715.0,2,329.0,2
30,-517.0,22,123.0,2,-1.0,0
46,379.0,11,886.0,2,-1.0,0
51,0.0,15,70.0,1,-1.0,0
31,0.0,16,1056.0,2,-1.0,0
25,468.0,15,147.0,1,-1.0,0
44,4786.0,12,267.0,1,-1.0,0
58,687.0,7,221.0,1,99.0,2
44,887.0,17,519.0,1,14.0,2
35,5250.0,20,363.0,1,-1.0,0
77,0.0,25,210.0,1,-1.0,0
23,2143.0,30,180.0,2,-1.0,0
34,-106.0,27,237.0,1,-1.0,0
47,437.0,20,133.0,4,-1.0,0
32,2465.0,7,923.0,1,-1.0,0
34,332.0,14,134.0,2,-1.0,0
33,386.0,12,317.0,1,181.0,5
42,244.0,16,403.0,1,-1.0,0
47,324.0,21,462.0,2,-1.0,0
58,853.0,7,317.0,3,-1.0,0
51,1550.0,20,12.0,5,-1.0,0
34,1474.0,2,739.0,2,-1.0,0
35,162.0,22,675.0,2,-1.0,0
41,1332.0,2,122.0,3,-1.0,0
36,6172.0,18,126.0,2,-1.0,0
52,83.0,26,1223.0,6,-1.0,0
36,9324.0,30,138.0,8,-1.0,0
54,462.0,23,260.0,3,-1.0,0
52,94.0,10,153.0,1,92.0,13
57,926.0,17,447.0,3,-1.0,0
51,825.0,17,977.0,3,-1.0,0
29,23.0,8,101.0,2,-1.0,0
30,78.0,15,73.0,2,-1.0,0
30,873.0,29,792.0,3,-1.0,0
56,95.0,18,428.0,2,-1.0,0
29,314.0,30,465.0,1,-1.0,0
29,445.0,21,139.0,2,-1.0,0
28,0.0,27,96.0,1,267.0,1
29,260.0,2,707.0,14,-1.0,0
41,382.0,17,218.0,2,-1.0,0
38,1612.0,8,423.0,1,-1.0,0
30,147.0,9,234.0,1,100.0,1
42,1628.0,5,119.0,1,195.0,8
29,3317.0,4,640.0,7,-1.0,0
27,456.0,13,104.0,1,-1.0,0
19,394.0,5,327.0,3,-1.0,0
52,0.0,2,77.0,3,-1.0,0
32,1504.0,17,131.0,2,-1.0,0
34,9827.0,13,871.0,4,-1.0,0
27,911.0,4,471.0,2,-1.0,0
58,776.0,9,990.0,1,-1.0,0
52,583.0,17,376.0,1,181.0,3
32,0.0,17,107.0,2,-1.0,0
37,-24.0,27,147.0,1,-1.0,0
36,7265.0,17,243.0,1,-1.0,0
33,1623.0,2,291.0,3,-1.0,0
57,1292.0,1,151.0,1,69.0,1
52,199.0,12,246.0,2,-1.0,0
31,0.0,6,144.0,2,-1.0,0
27,0.0,22,1608.0,13,-1.0,0
33,7.0,20,217.0,1,-1.0,0
27,2033.0,2,39.0,2,-1.0,0
46,660.0,6,740.0,2,-1.0,0
32,473.0,10,1064.0,1,95.0,3
34,0.0,12,117.0,4,-1.0,0
36,1531.0,8,81.0,3,170.0,1
46,2087.0,1,111.0,1,119.0,4
48,1147.0,3,155.0,1,120.0,3
53,0.0,20,520.0,2,-1.0,0
61,1058.0,27,159.0,3,-1.0,0
29,1135.0,17,323.0,1,-1.0,0
57,4012.0,20,915.0,1,-1.0,0
53,845.0,29,123.0,2,-1.0,0
29,-233.0,19,329.0,1,-1.0,0
59,17769.0,19,322.0,3,-1.0,0
41,2689.0,15,135.0,1,-1.0,0
31,-13.0,9,260.0,3,-1.0,0
45,285.0,25,202.0,7,-1.0,0
53,-291.0,7,591.0,1,-1.0,0
56,72.0,7,263.0,1,357.0,4
48,0.0,20,139.0,1,-1.0,0
61,50.0,21,465.0,6,-1.0,0
47,1110.0,23,329.0,3,-1.0,0
45,2353.0,18,435.0,7,74.0,3
46,0.0,21,234.0,5,102.0,5
59,5583.0,30,720.0,1,-1.0,0
44,121.0,9,248.0,1,91.0,1
28,164.0,9,92.0,7,-1.0,0
49,0.0,17,223.0,1,-1.0,0
45,-302.0,27,78.0,1,-1.0,0
36,1113.0,1,212.0,1,-1.0,0
36,281.0,16,515.0,1,-1.0,0
92,775.0,22,313.0,3,-1.0,0
35,286.0,30,949.0,2,-1.0,0
32,18.0,26,52.0,1,-1.0,0
35,1317.0,21,69.0,4,-1.0,0
74,935.0,25,400.0,1,173.0,3
37,2066.0,31,34.0,5,-1.0,0
45,2671.0,14,94.0,4,-1.0,0
30,-328.0,14,242.0,5,-1.0,0
37,-487.0,12,358.0,1,260.0,5
33,3243.0,12,439.0,4,-1.0,0
50,2252.0,30,652.0,2,-1.0,0
42,2993.0,19,136.0,2,-1.0,0
30,1472.0,20,769.0,4,-1.0,0
31,3340.0,15,213.0,2,469.0,3
46,668.0,15,1263.0,2,-1.0,0
50,719.0,20,117.0,6,-1.0,0
33,661.0,4,90.0,4,167.0,3
74,1714.0,17,127.0,1,-1.0,0
36,12.0,12,587.0,2,-1.0,0
37,153.0,31,15.0,26,-1.0,0
33,170.0,7,782.0,1,-1.0,0
28,1240.0,4,849.0,1,-1.0,0
38,254.0,27,359.0,6,-1.0,0
26,-14.0,31,9.0,31,-1.0,0
26,409.0,21,577.0,2,-1.0,0
60,0.0,6,105.0,1,-1.0,0
49,228.0,2,368.0,1,-1.0,0
37,381.0,8,985.0,2,-1.0,0
37,72.0,20,885.0,5,150.0,7
25,1871.0,8,260.0,1,96.0,1
85,1255.0,15,233.0,3,-1.0,0
49,3371.0,11,269.0,2,-1.0,0
50,402.0,4,165.0,1,180.0,2
35,1178.0,14,727.0,3,182.0,2
39,4313.0,18,272.0,2,-1.0,0
58,0.0,29,535.0,2,-1.0,0
50,-470.0,8,506.0,2,170.0,3
38,613.0,3,239.0,1,-1.0,0
75,6027.0,16,1248.0,2,94.0,2
32,43.0,21,173.0,2,-1.0,0
34,267.0,8,449.0,2,-1.0,0
50,0.0,28,88.0,3,-1.0,0
40,4.0,9,189.0,1,-1.0,0
50,3537.0,24,305.0,1,-1.0,0
65,2416.0,17,221.0,2,-1.0,0
36,911.0,25,117.0,2,21.0,3
57,10583.0,22,295.0,3,-1.0,0
45,10252.0,22,173.0,1,141.0,2
59,106.0,22,186.0,1,-1.0,0
59,1875.0,13,77.0,1,-1.0,0
37,1590.0,9,121.0,5,315.0,3
43,108.0,15,420.0,4,-1.0,0
53,3591.0,5,306.0,2,181.0,2
45,850.0,19,211.0,2,-1.0,0
42,0.0,21,384.0,5,-1.0,0
35,556.0,13,214.0,1,-1.0,0
37,0.0,8,143.0,4,-1.0,0
51,463.0,13,213.0,5,-1.0,0
35,565.0,30,763.0,1,-1.0,0
25,168.0,3,801.0,1,-1.0,0
46,1114.0,31,87.0,8,-1.0,0
62,4562.0,3,168.0,1,-1.0,0
68,19317.0,4,249.0,1,-1.0,0
58,435.0,28,122.0,6,-1.0,0
33,2240.0,8,264.0,2,278.0,1
52,598.0,14,266.0,2,-1.0,0
48,1039.0,17,581.0,1,-1.0,0
52,-191.0,15,755.0,1,-1.0,0
34,0.0,10,268.0,1,-1.0,0
43,189.0,14,1062.0,4,-1.0,0
50,8345.0,11,561.0,1,-1.0,0
36,1184.0,6,1063.0,1,-1.0,0
26,362.0,15,925.0,1,104.0,2
47,570.0,12,864.0,3,-1.0,0
35,2201.0,12,350.0,1,-1.0,0
37,3429.0,26,81.0,8,-1.0,0
37,1027.0,1,137.0,1,119.0,1
46,-121.0,8,214.0,4,-1.0,0
35,563.0,4,147.0,1,119.0,3
33,1278.0,6,649.0,1,-1.0,0
22,254.0,13,143.0,2,-1.0,0
51,151.0,8,638.0,1,427.0,3
31,3.0,25,143.0,3,-1.0,0
44,1070.0,11,172.0,1,91.0,5
59,0.0,8,130.0,1,-1.0,0
42,-95.0,6,204.0,1,-1.0,0
50,3240.0,21,144.0,2,-1.0,0
45,1179.0,21,172.0,6,-1.0,0
48,-361.0,12,1062.0,3,349.0,3
50,569.0,18,452.0,4,-1.0,0
25,808.0,18,267.0,2,114.0,2
32,2213.0,28,73.0,7,-1.0,0
33,594.0,23,149.0,1,-1.0,0
30,3286.0,9,743.0,1,-1.0,0
36,295.0,17,287.0,1,-1.0,0
22,682.0,5,126.0,2,91.0,1
49,1838.0,8,203.0,1,-1.0,0
31,0.0,13,160.0,1,-1.0,0
48,328.0,6,189.0,1,-1.0,0
36,479.0,9,629.0,2,-1.0,0
27,538.0,18,170.0,4,197.0,2
39,0.0,20,286.0,4,-1.0,0
40,1836.0,12,750.0,2,-1.0,0
49,1684.0,1,412.0,2,-1.0,0
39,0.0,17,69.0,1,-1.0,0
34,9.0,14,153.0,2,-1.0,0
42,1559.0,30,368.0,1,-1.0,0
53,732.0,27,759.0,2,-1.0,0
38,1276.0,17,272.0,2,182.0,3
37,0.0,15,426.0,2,196.0,1
29,2753.0,30,645.0,1,-1.0,0
43,2501.0,29,153.0,4,-1.0,0
54,199.0,21,532.0,1,-1.0,0
50,2479.0,17,259.0,1,-1.0,0
51,6840.0,7,257.0,1,-1.0,0
40,334.0,5,219.0,1,91.0,6
42,1275.0,21,925.0,5,-1.0,0
25,4718.0,24,709.0,1,-1.0,0
59,1.0,15,159.0,2,378.0,3
40,284.0,20,1332.0,2,-1.0,0
34,4447.0,10,75.0,2,-1.0,0
37,4760.0,8,182.0,2,169.0,2
25,679.0,25,297.0,5,94.0,6
60,313.0,15,920.0,2,-1.0,0
47,1172.0,19,86.0,1,-1.0,0
58,911.0,30,49.0,1,-1.0,0
35,1286.0,5,862.0,3,337.0,1
25,-559.0,14,189.0,3,-1.0,0
56,802.0,3,258.0,2,-1.0,0
39,0.0,20,327.0,3,-1.0,0
53,53.0,18,387.0,1,-1.0,0
34,152.0,25,275.0,1,-1.0,0
32,514.0,8,459.0,1,-1.0,0
33,802.0,6,401.0,1,-1.0,0
41,-256.0,9,35.0,3,-1.0,0
79,429.0,8,1006.0,2,-1.0,0
44,576.0,8,128.0,3,-1.0,0
30,447.0,19,426.0,2,189.0,6
40,0.0,17,522.0,1,-1.0,0
34,-34.0,27,201.0,5,-1.0,0
47,-239.0,7,973.0,3,-1.0,0
63,180.0,15,390.0,2,182.0,5
61,997.0,22,269.0,1,104.0,1
34,714.0,12,166.0,4,-1.0,0
56,151.0,3,128.0,1,-1.0,0
30,1718.0,21,73.0,4,126.0,2
35,153.0,9,593.0,2,-1.0,0
49,3293.0,24,260.0,1,77.0,9
34,339.0,6,110.0,2,359.0,2
39,3059.0,20,394.0,1,-1.0,0
26,948.0,17,125.0,1,-1.0,0
36,771.0,8,152.0,1,-1.0,0
30,48.0,25,217.0,1,191.0,2
33,335.0,4,891.0,2,177.0,7
59,2126.0,18,359.0,1,343.0,1
55,127.0,21,1130.0,8,-1.0,0
30,7529.0,19,328.0,1,-1.0,0
24,834.0,9,679.0,1,-1.0,0
40,14.0,12,135.0,4,-1.0,0
42,2249.0,3,362.0,2,136.0,6
30,-95.0,26,306.0,3,-1.0,0
40,89.0,9,148.0,6,-1.0,0
71,4847.0,16,657.0,2,-1.0,0
32,1855.0,15,126.0,2,134.0,1
40,60.0,20,325.0,2,-1.0,0
29,-547.0,6,225.0,1,-1.0,0
33,154.0,18,159.0,2,-1.0,0
33,3519.0,2,161.0,1,-1.0,0
60,514.0,16,263.0,1,124.0,9
40,1616.0,28,1009.0,7,-1.0,0
53,480.0,6,648.0,2,-1.0,0
34,273.0,20,308.0,1,188.0,1
46,849.0,5,508.0,2,-1.0,0
42,2103.0,13,384.0,2,-1.0,0
54,2423.0,3,75.0,4,-1.0,0
46,756.0,15,401.0,7,-1.0,0
27,-172.0,9,125.0,5,-1.0,0
66,1230.0,16,288.0,6,181.0,3
40,1315.0,9,466.0,2,141.0,5
28,2788.0,6,369.0,2,-1.0,0
36,1511.0,16,270.0,1,-1.0,0
46,0.0,20,531.0,1,167.0,1
