Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile
2,9,3,0,0,0,0,30,6,1896.0,2,7,381040.0,294520.0,-2.2810330000000003,52.548194,22,2,1,286.0,4176.0,0.0,1,1,1,0,23,5,0,0,5,7
3,9,2,0,4,0,0,39,7,1896.0,2,7,404730.0,243590.0,-1.932377,52.090638,22,3,1,277.0,4035.0,0.0,0,1,1,0,29,6,0,0,9,4
1,9,3,0,0,0,0,32,6,1296.0,1,7,533490.0,192540.0,-0.07334299999999999,51.615866,1,2,1,32.0,406.0,0.0,0,1,1,1,32,6,0,0,9,7
1,8,3,0,0,0,0,36,7,1686.0,2,8,453929.0,344182.0,-1.198022,52.992263,31,2,3,346.0,0.0,0.0,0,2,3,1,42,7,0,0,9,3
3,9,4,0,0,0,0,44,7,1560.0,2,7,386092.0,219875.0,-2.203439,51.877266,53,4,3,623.0,4063.0,4041.0,0,2,2,1,55,8,0,0,9,10
2,9,4,0,0,0,0,43,7,1995.0,2,3,493452.0,238289.0,-0.639083,52.035142,40,2,1,424.0,421.0,0.0,1,2,1,1,43,7,0,0,9,10
2,9,18,0,0,0,0,28,6,1998.0,2,12,436479.0,113364.0,-1.482424,50.91859,44,2,3,496.0,36.0,0.0,0,2,3,1,29,6,0,0,9,3
1,9,3,0,0,0,0,39,7,1598.0,1,13,509410.0,179030.0,-0.425183,51.499629,1,3,5,26.0,437.0,0.0,0,2,2,0,41,7,0,0,8,3
1,19,2,9,0,0,0,29,6,2198.0,2,5,298070.0,519120.0,-3.5776550000000005,54.557016,3,2,1,63.0,595.0,0.0,0,2,1,0,43,7,0,0,1,6
1,9,18,0,0,0,0,38,7,2179.0,2,3,545290.0,185920.0,0.094234,51.553464,1,2,2,14.0,0.0,0.0,0,1,1,1,46,8,6,9,0,4
1,9,18,0,0,0,0,48,8,1598.0,1,12,444533.0,121849.0,-1.366819,50.994321,44,1,1,491.0,0.0,0.0,0,1,1,1,11,3,5,1,0,6
1,8,17,0,10,10,0,23,5,2143.0,2,3,513090.0,176720.0,-0.372929,51.478144,1,1,2,25.0,4.0,3063.0,0,1,2,0,20,4,0,0,8,4
1,9,18,0,0,0,0,22,5,1686.0,2,8,530390.0,186060.0,-0.120496,51.55836,1,1,1,3.0,1.0,0.0,0,1,1,1,47,8,1,4,0,5
1,9,18,0,0,0,0,45,7,1984.0,1,5,457183.0,111401.0,-1.188223,50.899263,44,2,1,502.0,334.0,0.0,1,1,1,1,45,7,0,0,9,10
1,9,4,0,0,0,0,25,5,1364.0,1,8,289453.0,61997.0,-3.558349,50.447369,50,2,2,587.0,0.0,0.0,0,1,1,1,25,5,0,0,9,5
2,8,9,0,0,0,0,48,8,1796.0,1,7,428376.0,434061.0,-1.57064,53.80208100000001,13,2,1,204.0,65.0,0.0,0,1,1,0,31,6,0,0,1,8
2,9,8,0,0,0,0,28,6,1596.0,1,14,186428.0,54810.0,-5.003701,50.354366,50,2,2,596.0,30.0,3076.0,1,2,1,1,28,6,0,0,9,4
2,9,4,0,0,0,0,28,6,1997.0,2,4,544900.0,261850.0,0.120494,52.235779,35,2,5,395.0,14.0,0.0,1,2,4,1,7,2,0,0,9,1
2,2,7,0,0,0,0,25,5,49.0,1,2,497623.0,373655.0,-0.538296,53.25094,32,2,1,352.0,0.0,1226.0,0,2,1,1,25,5,0,0,2,1
2,9,18,0,0,7,0,21,5,1598.0,1,6,451632.0,412331.0,-1.221178,53.605004,14,2,1,211.0,1.0,0.0,1,2,1,0,21,5,0,0,9,7
1,9,18,0,0,0,0,34,6,1998.0,1,13,440234.0,165675.0,-1.423176,51.388698,43,2,2,471.0,7135.0,0.0,1,2,2,0,75,10,0,0,9,7
2,9,16,0,0,0,0,35,6,1799.0,1,7,472787.0,260831.0,-0.935451,52.240864,34,2,3,384.0,8140.0,0.0,0,1,2,0,19,4,0,0,9,9
2,9,9,0,0,0,0,26,6,1598.0,1,12,544570.0,189550.0,0.085349,51.586266,1,2,3,14.0,0.0,0.0,0,1,2,0,19,4,0,0,9,3
1,9,2,0,0,0,0,30,6,1086.0,1,7,533410.0,182680.0,-0.078239,51.52728,1,2,1,4.0,10.0,5201.0,0,2,1,0,48,8,0,0,1,3
1,9,9,0,0,0,0,26,6,2521.0,1,8,434886.0,386777.0,-1.477071,53.376703000000006,14,2,3,215.0,0.0,0.0,0,1,1,1,26,6,0,0,9,3
1,9,18,0,0,0,0,31,6,1910.0,2,7,359075.0,172628.0,-2.590335,51.451147,52,2,1,601.0,0.0,0.0,0,1,1,0,31,6,0,0,9,1
7,9,3,0,0,0,0,64,9,1388.0,1,10,334178.0,390080.0,-2.991505,53.403418,5,12,4,91.0,5036.0,0.0,0,7,1,0,64,9,0,0,9,1
1,9,16,0,0,7,0,56,9,1560.0,2,4,355340.0,422050.0,-2.677811,53.692974,4,2,5,83.0,6.0,0.0,0,2,2,1,59,9,0,0,9,9
1,8,6,0,0,0,0,68,10,2499.0,2,3,533810.0,189000.0,-0.070073,51.583979,1,2,1,31.0,503.0,0.0,0,2,1,0,38,7,0,0,3,4
2,9,7,0,0,0,0,34,6,1896.0,2,8,526640.0,183400.0,-0.175517,51.535308,1,2,1,1.0,41.0,0.0,0,1,1,0,17,4,0,0,3,8
1,9,9,0,0,0,0,37,7,1461.0,2,6,379490.0,245400.0,-2.300877,52.106546,22,2,1,273.0,4211.0,0.0,0,2,1,1,19,4,0,0,9,6
1,9,18,0,0,0,0,55,8,1560.0,2,5,621696.0,241104.0,1.2299790000000002,52.024027,37,2,2,415.0,14.0,0.0,1,2,2,0,48,8,0,0,9,7
1,11,4,0,0,0,0,41,7,6700.0,2,3,539750.0,171410.0,0.008642,51.424477,1,1,1,7.0,0.0,0.0,0,1,1,1,62,9,0,0,11,2
3,9,3,0,0,0,0,43,7,1560.0,2,8,429671.0,581906.0,-1.5362,55.130642,10,3,3,139.0,193.0,0.0,0,3,3,1,46,8,0,0,9,8
1,19,4,0,0,0,0,55,8,1686.0,2,9,641013.0,292392.0,1.547549,52.476199,36,4,2,406.0,143.0,0.0,1,3,2,0,35,6,0,0,9,1
1,9,9,0,0,0,0,57,9,2993.0,2,1,542960.0,190090.0,0.06234600000000001,51.591529,1,2,1,14.0,0.0,0.0,0,2,1,0,41,7,0,0,1,2
2,9,18,0,0,0,0,29,6,1598.0,1,8,565560.0,264720.0,0.424169,52.255739,37,2,1,411.0,1304.0,0.0,0,2,1,0,29,6,0,0,9,9
3,9,4,0,0,0,0,37,7,1461.0,2,1,414876.0,255946.0,-1.783754,52.201546,23,4,1,293.0,46.0,0.0,1,1,1,1,50,8,0,0,9,8
1,9,7,0,0,0,0,59,9,1229.0,1,5,358273.0,359584.0,-2.625106,53.131773,7,2,1,129.0,51.0,0.0,1,2,1,0,37,7,0,0,1,8
1,9,9,0,0,0,0,50,8,1388.0,1,13,352392.0,394388.0,-2.718226,53.444098,5,2,2,92.0,0.0,0.0,0,2,2,0,43,7,0,0,9,6
1,9,4,0,0,0,0,49,8,1951.0,2,14,244176.0,58180.0,-4.194039,50.402783,50,2,2,583.0,0.0,0.0,0,1,2,1,22,5,0,0,9,7
2,9,18,0,0,0,0,40,7,2987.0,2,5,404700.0,285670.0,-1.932242,52.468948,20,2,3,300.0,4124.0,4284.0,0,1,1,1,41,7,0,0,9,1
1,9,9,0,0,0,0,17,4,1968.0,2,4,394870.0,394840.0,-2.078712,53.450295,6,2,1,110.0,57.0,0.0,0,2,1,1,55,8,0,0,9,3
2,9,18,0,0,0,0,24,5,1598.0,1,13,315361.0,118350.0,-3.206483,50.958338,52,3,1,608.0,0.0,0.0,1,1,1,0,53,8,0,0,9,5
1,9,3,0,0,0,0,41,7,1390.0,1,3,511310.0,173040.0,-0.399707,51.445421,1,3,4,25.0,312.0,0.0,0,1,1,1,41,7,0,0,9,5
1,9,16,0,0,0,0,42,7,1799.0,1,9,513760.0,184900.0,-0.360648,51.55153,1,3,4,27.0,312.0,0.0,0,2,2,0,54,8,0,0,9,9
1,9,18,0,0,0,0,32,6,1395.0,1,2,530200.0,180540.0,-0.125275,51.508798,1,2,1,1.0,4.0,0.0,0,2,1,0,72,10,0,0,2,9
1,9,18,0,0,0,0,47,8,1364.0,1,10,434835.0,424040.0,-1.473702,53.711624,13,3,2,206.0,642.0,0.0,0,3,2,1,46,8,0,0,9,2
1,9,9,0,0,0,0,68,10,1198.0,1,9,429283.0,265384.0,-1.572142,52.28582,23,2,1,294.0,445.0,0.0,0,2,1,0,39,7,0,0,1,7
1,9,18,0,0,0,0,25,5,1360.0,1,12,475531.0,428397.0,-0.8561639999999999,53.746485,16,2,1,231.0,614.0,0.0,1,2,1,0,52,8,0,0,1,10
1,9,7,0,0,0,0,28,6,1560.0,2,7,459298.0,450913.0,-1.0979370000000002,53.950926,12,2,2,189.0,1036.0,5710.0,0,1,2,1,28,6,0,0,9,8
1,21,7,0,0,0,0,55,8,6370.0,2,8,394490.0,399340.0,-2.084514,53.49073900000001,6,2,1,110.0,0.0,670.0,0,2,1,1,79,11,0,0,90,5
3,9,2,0,0,0,0,52,8,1242.0,1,6,387913.0,144999.0,-2.174391,51.204072,54,3,1,635.0,364.0,0.0,0,1,1,1,83,11,0,0,9,5
1,9,18,0,0,0,0,48,8,2987.0,2,6,551090.0,191680.0,0.180304,51.603695,1,2,1,15.0,175.0,1459.0,0,1,1,0,48,8,0,0,9,4
1,9,18,0,0,0,0,51,8,1598.0,1,2,367248.0,350139.0,-2.490006,53.047504,7,2,1,129.0,51.0,0.0,1,1,1,0,51,8,0,0,9,7
1,9,9,0,0,0,0,31,6,1560.0,2,4,530250.0,178990.0,-0.125127,51.494857,1,2,1,1.0,3212.0,3203.0,0,2,1,0,32,6,0,0,1,7
2,8,10,0,0,0,0,31,6,1998.0,2,10,360525.0,371244.0,-2.592894,53.23675,7,2,2,130.0,0.0,0.0,1,2,2,1,55,8,0,0,8,2
2,9,3,0,0,0,0,29,6,1360.0,1,13,520300.0,176360.0,-0.269279,51.473423,1,3,6,25.0,316.0,0.0,1,1,3,1,20,4,0,0,9,8
3,9,8,0,0,0,0,48,8,1461.0,2,3,443700.0,339590.0,-1.351019,52.951917,30,3,6,324.0,6096.0,11.0,1,1,1,0,29,6,0,0,9,10
1,9,11,0,0,0,0,58,9,1560.0,2,4,405580.0,294400.0,-1.919145,52.547422,20,3,2,305.0,6.0,0.0,1,2,2,0,47,8,0,0,19,5
1,9,18,0,0,1,0,22,5,1999.0,1,10,413716.0,413042.0,-1.794148,53.613751,13,1,2,203.0,616.0,0.0,1,1,2,1,20,4,0,0,9,5
4,9,4,0,0,0,0,22,5,1242.0,1,5,346443.0,388912.0,-2.806849,53.39431,5,5,4,90.0,5300.0,0.0,1,4,3,1,22,5,0,0,9,7
1,9,18,0,0,0,0,20,4,1199.0,1,14,347050.0,463030.0,-2.810436,54.06048199999999,4,1,1,76.0,5321.0,0.0,0,1,1,1,20,4,0,0,9,1
2,9,17,0,0,0,0,76,11,998.0,1,1,291772.0,67022.0,-3.5271550000000005,50.492976,50,2,2,587.0,379.0,0.0,0,2,2,1,76,11,0,0,9,2
1,9,18,0,0,0,0,29,6,2148.0,2,9,461860.0,305262.0,-1.0872389999999998,52.641583,33,1,1,364.0,700.0,0.0,0,1,1,1,3,1,5,3,0,4
4,9,18,0,0,0,0,36,7,1998.0,2,7,385860.0,255060.0,-2.208276,52.193594,22,4,2,276.0,4636.0,0.0,0,2,1,1,42,7,0,0,9,5
1,9,18,0,0,0,0,81,11,1984.0,1,5,412980.0,305910.0,-1.809573,52.650769,21,2,1,252.0,38.0,0.0,1,2,1,0,20,4,0,0,9,1
1,9,18,0,0,0,0,33,6,1332.0,1,17,362984.0,173652.0,-2.534192,51.460624,52,2,2,601.0,0.0,0.0,0,2,2,1,32,6,0,0,9,3
1,9,5,0,0,0,0,52,8,1339.0,1,5,362432.0,353134.0,-2.562193,53.074107,7,2,2,129.0,534.0,534.0,1,1,1,1,52,8,0,0,9,2
1,3,18,0,0,0,0,46,8,124.0,1,4,529560.0,180660.0,-0.134448,51.510023,1,1,2,1.0,4201.0,4.0,0,1,1,0,46,8,0,0,3,3
2,9,18,0,0,0,0,70,10,1364.0,1,2,580387.0,183619.0,0.598781,51.522677,42,2,2,453.0,1014.0,0.0,0,2,1,1,70,10,0,0,9,4
1,9,9,0,0,0,0,34,6,1248.0,2,7,518730.0,300420.0,-0.24885,52.588625,35,2,2,394.0,0.0,0.0,0,2,1,0,19,4,0,0,9,1
1,9,4,0,0,0,0,51,8,1584.0,1,9,523328.0,411258.0,-0.138533,53.583415,16,2,2,233.0,180.0,0.0,1,1,2,1,41,7,0,0,9,6
3,9,18,0,0,0,0,40,7,1388.0,1,12,353000.0,527540.0,-2.729746,54.640774,3,3,2,64.0,6.0,0.0,1,1,2,0,21,5,0,0,9,8
2,9,18,0,0,0,0,33,6,1796.0,1,9,507879.0,221575.0,-0.43409,51.882311,40,2,4,421.0,0.0,0.0,0,2,2,1,31,6,0,0,9,3
1,19,4,0,0,0,0,48,8,1995.0,2,7,431023.0,424688.0,-1.53139,53.717688,13,3,1,204.0,1.0,0.0,1,3,1,0,47,8,0,0,21,5
4,9,3,0,0,0,0,44,7,1997.0,2,3,455756.0,342209.0,-1.171146,52.97434200000001,31,4,1,346.0,0.0,0.0,0,1,1,0,31,6,0,0,3,2
1,9,3,0,0,0,0,28,6,1598.0,1,6,513120.0,183420.0,-0.37035,51.538356,1,2,1,27.0,0.0,0.0,0,1,1,1,4,1,0,0,9,3
2,9,18,0,0,0,0,25,5,1596.0,1,13,520516.0,230188.0,-0.24757,51.957127,41,2,2,433.0,555.0,489.0,0,1,1,1,24,5,0,0,9,9
1,9,18,0,11,0,0,26,6,1796.0,1,16,591688.0,185179.0,0.762329,51.532968,42,2,4,460.0,0.0,0.0,0,1,4,0,19,4,0,0,9,3
2,9,11,0,10,1,0,22,5,1896.0,2,13,408610.0,286080.0,-1.874675,52.472587,20,2,1,300.0,45.0,4540.0,0,2,1,0,22,5,0,0,9,1
2,9,3,0,0,0,0,31,6,1781.0,1,16,527270.0,189510.0,-0.164229,51.590076,1,2,1,30.0,1000.0,0.0,0,2,1,0,33,6,0,0,9,3
1,9,9,0,0,0,0,28,6,1198.0,1,12,458557.0,338237.0,-1.130156,52.938343,31,2,1,347.0,6520.0,0.0,0,2,1,0,53,8,0,0,1,9
1,9,7,0,0,0,0,22,5,1398.0,1,1,420319.0,434220.0,-1.692959,53.803885,13,2,1,204.0,647.0,0.0,0,2,1,1,39,7,0,0,9,4
2,9,2,0,0,0,0,40,7,1560.0,2,2,438324.0,422879.0,-1.420987,53.700946,13,2,1,206.0,0.0,0.0,0,2,1,1,43,7,0,0,9,7
2,9,2,0,0,0,0,27,6,1796.0,1,2,292312.0,65338.0,-3.5190589999999995,50.477936,50,2,1,587.0,0.0,0.0,0,2,1,1,27,6,0,0,9,3
1,9,18,0,0,0,0,60,9,1753.0,2,7,537120.0,210920.0,-0.013728,51.78015300000001,41,2,5,430.0,1170.0,0.0,0,2,4,1,46,8,0,0,10,7
3,20,3,0,0,0,0,54,8,4580.0,2,2,522130.0,188640.0,-0.23869,51.583394,1,3,6,30.0,1.0,0.0,0,1,3,0,18,4,0,0,9,1
1,9,18,0,0,0,0,37,7,1995.0,2,9,530140.0,165430.0,-0.131689,51.373022,1,2,1,21.0,272.0,0.0,0,1,1,1,37,7,0,0,9,3
1,9,5,0,0,0,0,27,6,2495.0,2,11,398140.0,276990.0,-2.028757,52.39093,22,2,2,270.0,0.0,0.0,0,1,1,1,27,6,0,0,9,7
2,9,9,0,0,0,0,38,7,1998.0,1,7,552960.0,189100.0,0.206161,51.58001,1,2,3,15.0,0.0,0.0,0,2,3,0,8,2,0,0,9,4
1,9,18,0,0,6,0,26,6,1399.0,2,7,447170.0,335950.0,-1.299903,52.918905,30,1,5,324.0,1.0,0.0,0,1,1,1,26,6,0,0,9,8
1,9,9,0,0,0,0,44,7,1149.0,1,10,471263.0,379089.0,-0.932072,53.303964,31,2,1,341.0,638.0,0.0,1,2,1,0,53,8,0,0,1,6
1,9,9,0,0,0,0,35,6,1299.0,1,16,530120.0,165870.0,-0.13181500000000002,51.37698,1,2,1,21.0,272.0,0.0,0,2,1,1,47,8,0,0,9,5
1,9,18,0,0,0,0,31,6,1598.0,1,12,439050.0,547015.0,-1.393853,54.816475,11,2,2,169.0,1285.0,0.0,1,2,1,1,76,11,0,0,9,7
3,9,3,0,0,0,0,68,10,1339.0,1,11,514507.0,465412.0,-0.251565,54.07192,16,3,2,231.0,165.0,0.0,1,1,2,0,54,8,0,0,9,4
1,9,17,0,0,11,0,38,7,1686.0,2,10,420199.0,417484.0,-1.695868,53.653467000000006,13,2,4,203.0,6118.0,0.0,1,2,2,0,48,8,0,0,19,1
2,9,18,0,0,0,0,40,7,2671.0,7,13,449491.0,95565.0,-1.299727,50.757578,44,2,1,505.0,0.0,0.0,0,1,1,0,28,6,0,0,9,5
1,9,3,0,0,0,0,28,6,1968.0,2,11,437476.0,387138.0,-1.438099,53.379771,14,2,2,215.0,0.0,0.0,0,1,1,1,28,6,0,0,9,2
1,9,9,0,0,0,0,30,6,1388.0,1,7,352050.0,310690.0,-2.710873,52.69176,22,2,2,286.0,5.0,4380.0,1,2,1,1,51,8,0,0,9,5
1,9,12,0,0,0,0,42,7,1995.0,2,11,514990.0,183150.0,-0.343487,51.535552,1,2,4,27.0,40.0,0.0,0,1,2,0,40,7,0,0,9,4
2,9,3,0,0,0,0,61,9,1984.0,1,14,453138.0,336912.0,-1.210995,52.926996,31,3,1,342.0,6464.0,0.0,0,2,1,0,61,9,0,0,9,8
1,11,4,0,0,0,0,58,9,4461.0,2,1,528070.0,181030.0,-0.155772,51.513687,1,1,1,1.0,40.0,41.0,0,1,1,1,63,9,0,0,11,6
2,9,17,0,0,0,0,38,7,998.0,1,5,401000.0,256220.0,-1.986785,52.204206,22,2,2,277.0,422.0,0.0,1,1,1,0,72,10,0,0,9,7
1,9,9,0,0,0,0,79,11,1390.0,1,1,445301.0,523556.0,-1.300224,54.60515,17,3,3,245.0,161.0,0.0,0,2,3,1,56,9,0,0,9,6
1,9,6,0,0,0,0,24,5,999.0,1,1,386120.0,395280.0,-2.210484,53.45409,6,3,4,102.0,6010.0,0.0,0,1,2,0,25,5,0,0,9,2
2,9,4,0,0,0,0,53,8,1399.0,2,5,429515.0,585456.0,-1.5382790000000002,55.162551,10,2,1,139.0,189.0,0.0,1,2,1,1,53,8,0,0,9,8
1,9,9,0,6,0,0,18,4,1560.0,2,4,519320.0,192810.0,-0.27780900000000003,51.621472,1,1,1,30.0,41.0,0.0,0,1,1,1,17,4,0,0,9,9
2,9,18,0,0,0,0,40,7,1364.0,2,1,526690.0,329068.0,-0.120385,52.844227,32,4,3,354.0,16.0,0.0,1,2,2,1,40,7,0,0,9,4
2,9,18,0,0,0,0,56,9,1896.0,2,10,415127.0,573473.0,-1.7647389999999998,55.055518000000006,10,2,1,139.0,696.0,0.0,1,1,1,0,34,6,0,0,19,2
1,9,5,0,0,0,0,33,6,1796.0,1,14,453688.0,319333.0,-1.205703,52.76893199999999,33,2,1,362.0,6302.0,5350.0,0,2,1,0,31,6,0,0,1,3
1,9,4,0,0,10,0,27,6,1796.0,1,15,421553.0,290654.0,-1.683841,52.51335200000001,23,1,2,290.0,4114.0,0.0,1,1,1,0,27,6,0,0,9,5
2,9,18,0,0,0,0,23,5,1896.0,2,8,409375.0,426327.0,-1.859368,53.73325300000001,13,2,1,202.0,0.0,0.0,0,2,1,0,23,5,0,0,9,1
2,9,7,0,0,0,0,32,6,1995.0,2,9,471946.0,373778.0,-0.923025,53.25614100000001,31,2,2,341.0,1.0,638.0,1,2,2,1,32,6,0,0,9,8
1,9,16,0,0,0,0,52,8,2000.0,1,18,523972.0,214406.0,-0.202968,51.814545,41,2,2,438.0,391.0,0.0,0,2,1,1,17,4,0,0,9,7
1,9,3,0,0,0,0,56,9,998.0,1,17,540930.0,185060.0,0.031046,51.546842,1,2,1,17.0,167.0,118.0,0,2,1,0,36,7,0,0,3,3
1,9,18,0,0,7,0,37,7,1905.0,2,18,506754.0,221162.0,-0.4505560000000001,51.878815,40,1,4,424.0,1.0,0.0,1,1,3,1,2,1,0,0,9,3
2,9,3,0,0,0,0,52,8,1598.0,1,14,462087.0,220259.0,-1.099492,51.877451,43,2,2,481.0,41.0,0.0,1,1,1,0,19,4,0,0,9,6
2,9,18,0,0,0,0,75,10,1560.0,2,8,578603.0,227598.0,0.595626,51.918261,42,2,2,451.0,131.0,0.0,1,2,2,1,75,10,0,0,9,8
1,9,18,0,0,0,0,65,9,1997.0,2,2,533650.0,178310.0,-0.076436,51.48795300000001,1,2,2,8.0,2.0,214.0,0,1,1,1,65,9,0,0,9,5
1,9,9,0,0,0,0,19,4,1299.0,1,12,476714.0,262184.0,-0.8776450000000001,52.252493,34,2,1,384.0,5123.0,8062.0,0,2,1,0,18,4,0,0,3,2
1,9,7,0,0,0,0,35,6,1598.0,2,4,435212.0,381216.0,-1.472788,53.326697,14,2,2,215.0,6102.0,61.0,1,1,1,1,35,6,0,0,9,3
1,9,5,0,0,0,0,30,6,1598.0,1,9,416349.0,286950.0,-1.760703,52.480233,20,2,3,300.0,0.0,0.0,0,2,2,1,10,2,0,0,9,3
1,9,9,0,0,0,0,27,6,1968.0,2,10,501426.0,178881.0,-0.540205,51.499778000000006,43,2,2,473.0,7302.0,7302.0,0,2,2,1,59,9,0,0,9,7
1,9,5,0,0,0,0,53,8,1388.0,1,7,536260.0,188860.0,-0.034788,51.582135,1,2,2,13.0,0.0,0.0,0,1,1,1,53,8,0,0,9,2
1,9,18,0,0,0,0,59,9,1588.0,1,12,399290.0,277050.0,-2.011858,52.391473,20,1,1,300.0,0.0,0.0,0,1,1,1,3,1,10,9,0,2
1,4,4,0,0,0,0,46,8,599.0,1,6,426571.0,264665.0,-1.611954,52.279493,23,1,1,294.0,46.0,0.0,1,1,1,1,46,8,0,0,4,10
3,9,2,0,0,0,0,24,5,1242.0,1,8,234808.0,59720.0,-4.326427,50.414061,50,3,1,596.0,38.0,0.0,1,2,1,0,89,11,0,0,9,5
3,9,18,0,0,0,0,24,5,1560.0,2,1,385160.0,449470.0,-2.227555,53.941126,4,3,3,80.0,59.0,0.0,1,1,1,0,52,8,0,0,9,4
2,9,18,0,0,0,0,73,10,1598.0,1,12,579533.0,270011.0,0.631475,52.298879,37,2,3,414.0,1101.0,0.0,1,2,2,0,73,10,0,0,9,5
2,9,18,0,0,7,0,51,8,1197.0,1,1,474725.0,426825.0,-0.868763,53.732474,16,4,1,231.0,62.0,0.0,1,2,1,1,51,8,0,0,9,7
2,5,18,0,0,0,0,29,6,599.0,1,19,588806.0,186633.0,0.721607,51.546997,42,2,1,460.0,0.0,0.0,0,2,1,0,29,6,0,0,5,1
1,9,17,0,0,0,0,80,11,1339.0,1,7,432260.0,377250.0,-1.51751,53.291237,30,1,1,327.0,189.0,0.0,1,1,1,1,80,11,0,0,9,10
1,9,9,0,0,0,0,37,7,2362.0,1,14,524060.0,188370.0,-0.210944,51.58054600000001,1,1,1,30.0,502.0,0.0,0,1,1,0,83,11,5,3,0,7
1,9,18,0,0,0,0,82,11,1956.0,2,1,390590.0,301820.0,-2.14041,52.61407,20,3,2,309.0,0.0,0.0,0,3,2,1,32,6,0,0,9,3
1,9,18,0,0,0,0,27,6,1364.0,1,6,429155.0,435471.0,-1.5586799999999998,53.81471,13,2,4,204.0,0.0,0.0,0,1,1,1,27,6,0,0,9,7
2,9,4,0,0,0,0,52,8,1360.0,1,11,530090.0,171790.0,-0.130077,51.430189,1,2,1,9.0,23.0,0.0,0,1,1,0,46,8,0,0,5,9
1,9,18,0,0,0,0,43,7,1910.0,2,6,547610.0,189750.0,0.12928,51.587276,1,2,1,14.0,0.0,0.0,0,1,1,0,43,7,0,0,9,5
1,9,16,0,0,9,0,39,7,1299.0,1,15,444455.0,409932.0,-1.329974,53.584099,13,1,1,206.0,0.0,0.0,1,1,1,0,39,7,0,0,9,1
1,9,18,0,0,0,0,44,7,998.0,1,2,323512.0,127254.0,-3.092329,51.039531,52,1,1,608.0,0.0,0.0,1,1,1,1,42,7,5,9,0,7
1,9,18,0,0,0,0,39,7,1197.0,1,2,408664.0,93852.0,-1.87857,50.744211,55,2,1,640.0,321.0,0.0,0,2,1,1,43,7,0,0,9,6
1,9,18,0,0,0,0,22,5,1399.0,2,3,413111.0,434414.0,-1.802396,53.805859,13,2,3,200.0,0.0,0.0,0,1,2,0,37,7,0,0,9,1
1,8,7,0,0,0,0,65,9,2664.0,2,16,326221.0,389963.0,-3.111137,53.401312,5,2,2,95.0,0.0,0.0,0,2,1,0,30,6,0,0,9,1
2,9,9,0,0,0,0,27,6,1995.0,2,9,536800.0,181650.0,-0.029801,51.517214,1,2,1,5.0,1205.0,140.0,0,1,1,1,45,7,0,0,9,9
1,9,9,0,0,0,0,70,10,1686.0,2,13,408367.0,313960.0,-1.877557,52.723225,21,2,1,252.0,51.0,97.0,1,2,1,1,64,9,0,0,9,5
1,9,18,0,0,0,0,24,5,1995.0,1,14,498615.0,177870.0,-0.58097,51.491187,43,3,3,474.0,4.0,0.0,1,1,1,0,23,5,0,0,9,6
4,9,10,0,0,0,0,47,8,1124.0,1,11,460695.0,336536.0,-1.098666,52.922817,31,4,3,347.0,52.0,0.0,0,3,3,1,38,7,0,0,9,10
1,9,1,0,0,0,0,19,4,1598.0,1,5,287341.0,61263.0,-3.5878620000000003,50.440368,50,2,1,587.0,0.0,0.0,0,2,1,0,25,5,0,0,3,2
1,19,18,0,0,0,0,46,8,2143.0,2,3,340425.0,389294.0,-2.897408,53.397097,5,2,2,91.0,5178.0,5058.0,0,2,2,0,39,7,0,0,9,4
1,9,9,0,0,0,0,63,9,1461.0,2,11,400281.0,452496.0,-1.997205,53.968539,12,2,1,180.0,65.0,6131.0,1,1,1,1,69,10,0,0,9,9
2,19,4,0,0,0,0,30,6,2151.0,2,12,533350.0,178570.0,-0.08065599999999999,51.49036,1,2,1,8.0,2.0,0.0,0,1,1,1,28,6,0,0,9,3
2,9,18,0,0,0,0,62,9,1398.0,1,4,332605.0,416066.0,-3.0207610000000003,53.636754,5,2,5,93.0,0.0,565.0,0,1,4,1,1,1,0,0,9,3
1,9,18,0,0,0,0,22,5,1149.0,1,11,473720.0,262110.0,-0.921511,52.252236,34,2,2,384.0,151.0,0.0,0,1,1,0,22,5,0,0,9,1
2,9,10,0,0,0,0,33,6,1242.0,1,14,482840.0,238497.0,-0.793693,52.038696,43,2,2,479.0,144.0,155.0,1,2,1,1,33,6,0,0,9,2
1,19,4,0,0,0,0,55,8,2150.0,2,11,374760.0,405120.0,-2.382345,53.54211,6,3,3,100.0,666.0,667.0,0,2,1,1,51,8,0,0,9,6
1,9,18,0,0,0,0,48,8,1797.0,8,6,541160.0,184050.0,0.033956,51.537709,1,2,1,17.0,167.0,165.0,0,2,1,1,48,8,0,0,1,3
